id,phrase,classes
1158,agricultur:multi-output:industri:public:expenditur:necessari:achiev:public:good:industri:produc,scala
1159,desir:accept:goal:looser:communiti:nation-st:trade:freeli:act:unison:limit:polici:area:easier:accommod:countri:turkey,aantal
1160,member:state:respons:manag:expenditur:error:court:member:level,reeks
1161,freedom:reintroduct:capit:brought:russia:freedom:narrow:bureaucrat:left:previous:regim:pillag:natur:resourc:transfer:proceed:western:bank,dunne
1162,fortun:direct:prescrib:transpar:public:compani:assur:gross:subsidi:monitor:close,gross
1163,product:take:special:communiti:region:outermost:region:suffer:difficulti:compet:market:product:precis:banana,banaan
1164,essenti:plant:divers:speci,verscheidenheid
1165,maritim:safeti:affect:sector:believ:particular:import:titl:committe:includ:term:relat:prevent:pollut:ship,verschillende
1166,extend:remit:cover:maritim:traffic:said:previous:occas:chang:recognit:year:term:number:vessel:number:tonn:materi:transport:natur:materi,getransporteerde
1167,achiev:object:direct:set:requir,reeks
1168,forget:washington:refus:sign:agreement:nuclear:test:unit:state:regard:appli:state:agreement:washington:want:tie:world:bound:way,tal
1169,state:council:tackl:issu:conflict:western:sahara:measur:taken:aim:rebuild:trust:parti,reeks
1170,eur:contribut:make:european:employ:market:flexibl:increas:mobil:provid:opportun:vocat:train:cross-bord:region,grenszones
1171,support:basic:idea:klamt:report:share:mrs:sörensen:concern:propos:mafiosi:genuin:vest:kind:continu:remain,schot
1172,consider:exist:legisl:ippc:landfil:seveso:case:act:rapporteur:differ:stage:develop:legisl:clear:provid:comfort:solut:problem:present:mine:oper,scala
1173,necessari:rapporteur:point:introduc:wide:technic:measur:mesh:size,uiteenlopende
1174,roman-domin:common:law:nordic:legal:tradit:incred:differ:crucial:point,reeks
1175,third:quota:european:work:clear:exceed:portug:fall,omroepprogramma
1176,need:vietnam:continu:progress:countri:reform:programm:administr:learn:deal:wider:view:appreci:valu:accommod:dissent:govern,scala
1177,area:measur:relat:work:environ:skill:develop:need:increas:figur,aantal
1178,fisheri:agreement:exceed:import:region:europ:addit:job:sector:addit:busi:depend:fisheri,visverwerkende
1179,banal:sentenc:reduc:foundat:document:european:transpar:initi:call:wide:parliamentarian:public:life:europ:begin:effect:basi:regul:adjust:parliament:make,uiteenlopende
1180,port:clear:import:factor:discuss:fulfil:kyoto:commit:eas:pressur:land:transport:thing:easier:wide:area,reeks
1181,matter:committe:cultur:wide:europ:cultur:divers:network:mere:subject:law:market:competit,marktwetten
1182,dialogu:draw:public:recommend:address:commiss:govern:rotat:basi:present:recommend:polit:leader:eu-us:summit,scala
1183,end:commiss:offer:turkey:train:programm:eager:taken,aantal
1184,doubtless:awar:scope:programm:cater:wide:new:beneficiari:soon:posit:develop:cultur:action:set:project,verscheidenheid
1185,first:quit:clear:agre:summit:phase:tobacco:subsidi:accompani:appropri:altern,aanbod
1186,provis:materi:hold:unduli:harsh:unduli:restrict:bank:insur:compani:invest:equiti,reeks
1187,commiss:propos:appli:size:fit:framework:design:equiti:issu:divers:european:financi:market,diverse
1188,nato:militari:secur:organis:resort:collect:defenc:militari:crisi:respons:oper,crisisrespons
1189,broad:project:support:involv:promot:protect:human:right:support:democraci:good:govern:develop:countri,reeks
1190,conceiv:option:youth:parliament:convent:competit:school:sport:club,jongerenparlementen
1191,madrid:summit:region:wish:step:quantit:qualit:sens:better:structur:polit:dialogu:broader:issu:discuss:cover:relat:region:problem,waaier
1192,wide:instrument:need:european:level,instrumentenmix
1193,cours:support:equip:vehicl:introduct:electron:activ:safeti:devic,aantal
1194,hand:biofuel:advantag:offer:underestim,biotransportbrandstoffen
1195,order:undertak:task:commiss:make:inform:divers:sourc:pay:attent:data:statist:state:member:collect:action:undertaken:specialis:work:group:council,kader
1196,bring:wide:high:educ:extrem:interest:enrich:immeasur:territori:shape:precis:contribut:creation:new:treati:absolut:crucial:ensur:take:account:cultur:nation:aspect:build:new:europ,aantal
1197,happen:interplay:polit:major:minor:featur:chamber:mean:element:tend:resolut:today:element:direct:bear:main:issu:occas:competit:polici,volbracht
1198,grate:word:mrs:schreyer:interest:commiss:today:problem:face:mountain:region:quit:awar,problematiek
1199,mountain:pastor:risk:reintroduct:predatori:speci:poor:manag:popul,roofdiersoorten
1200,presid:president-in-offic:council:commission:ladi:gentlemen:let:crise:north:korea:middl:east:unpredict:situat:iraq:distract:attent:afghanistan,onberekenbare
1201,order:intern:financi:manag:effici:commiss:budgetari:author:support:introduc:wide:measur:modernis:improv:public:servic:submit:council:propos:new:version:staff:regul,scala
1202,right:idea:work:group:set:commiss:deal:peac:prosper:question:sustain:develop,reeks
1203,lack:european:level:counterpart:sort:democrat:control:welcom:attent:given:convent:wider:option:parliament:exert:influenc:fundament:issu:financ:foreign:polici:concern,zoverre
1204,respons:probabl:spent:enjoy:spend:chamber:commission,vele
1205,parliament:think:understand:commiss:advanc:result:current:discuss:assur:common:posit:extend:cours:open:re-examin,spectrum
1206,commiss:impress:instrument:expertis:use:crisi:situat,scala
1207,obvious:debat:fact:construct:resolut:wide:issu:agre,verscheidenheid
1208,amend:nos:insist:propos:element:broader:measur:need:guarante:high:level:protect:pedestrian:includ:activ:safeti:measur:chang:infrastructur,pakket
1209,way:impass:unless:unit:nation:take:lead:role:polit:activ,reeks
1210,actual:fact:point:union:field:cover:wide:differ:initi:measur:contain:report:head:mission:public:statement,reeks
1211,elimin:problem:quit:differ:common:posit:read,reeks
1212,wider:choic:user:client:capabl:pay,keus
1213,exampl:market-bas:instrument:examin:possibl:option,reeks
1214,mrs:schreyer:said:statement:applic:tool:econom:social:health:educ:develop:extrem:import,ict-hulpmiddelen
1215,debat:item:embed:framework:sort:want:list:just,aantal
1216,eldr:import:emphasis:liberalis:implement:sector:general:great:success,aantal
1217,regard:purvi:report:deal:defin:rule:person:invest:cover:enorm:financi:product:appear:absolut:essenti:plug:current:gap:legisl,reeks
1218,scope:commiss:polici:framework:duti:unwieldi,takenpakket
1219,talk:import:issu:institut:non-institut:rais:irish:presid,reeks
1220,report:mrs:jöns:deal:wide:issu:relat:social:protect:public:health:free:movement:servic:intern:market,gamma
1221,fact:amend:tabl:show:extent:wide:opinion,uiteenlopen
1222,line:european:strategi:area:environ:health:propos:commiss:council:approv:conclus:implement:scale:strategi,reeks
1223,shall:releas:initi:energi:continu:work:creat:intern:market:involv:free:competit:guarante:intern:market:financi:servic:busi:adequ:cheap:capit:work:guarante:free:competit:consum:taxpay:suppli:divers:product:servic:high:reason:price,aanbod
1224,furthermor:high:cost:therapi:eur:annum:taken:account:major:burden:countri:health:budget,therapiekosten
1225,programm:fund:use:project:exchang:expert:workshop:build:invalu:cooper:mutual:assist:member:state:civil:protect:servic,verschillende
1226,figur:night:later:suffer:debilit:diseas,uiteen
1227,consid:age:sex:place:resid:occup:particip:result:quit:astonish,woonplaats
1228,speech:ladi:gentlemen:confirm:rich:debat:demonstr:wide:viewpoint:subject:globalis,verscheidenheid
1229,europ:ignor:lesson:histori:gain:clear:understand:sphere,actieradius
1230,new:social:agenda:review:sustain:develop:climat:chang:commiss:commit:move:ahead:wide:area,allerlei
1231,number:mention:need:wider:look:issu:caus:kind:drought:climat:chang:forestri:polici,variëren
1232,substanti:deepen:cooper:wide:sector:possibl:offer:exist:partnership:cooper:agreement,aantal
1233,specif:type:risk:list:prescript:text:risk:constant:chang:expand:depend:chang:occup:environ,meeveranderen
1234,forward:point:consid:essenti:opinion:committe:fisheri,reeks
1235,kofi:annan:secretary-gener:said:quot:direct:taken:summit:document:remark:express:world:uniti:wide:issu,waaier
1236,addit:homepag:javier:solana:secretari:general:council:high:repres:common:foreign:secur:polici:council:websit:provid:access:press:releas:wide:inform:media:activ:council:differ:polici:area,scala
1237,high-level:textil:recommend:polit:measur:aim:speed:revitalis:competit:european:textil:region:recommend:accept:commiss,reeks
1238,answer:ecofin:council:novemb:adopt:conclus:list:action:commiss:member:state,reeks
1239,impress:human:right:issu:member:european:parliament:activ,aantal
1240,initi:includ:measur:inform:disabl:person:person:reduc:mobil:right,verzekeren
1241,express:said:doe:strike:correspond:major:view:council:european:union:present:clearer:view:situat:realist:reason:option:open:learn:experi:past:year:quick:prematur:precipit:estim:situat:debat,verscheidenheid
1242,need:discuss:ensur:view:fair:repres:debat:provid:citizen:fair:factual:inform:wide:channel:press:radio:televis:internet,reeks
1243,alarm:lag:indiffer:competitor,nonchalant
1244,work:paper:stock-tak:exercis:captur:wide:differ:circumst:member:state:reiter:view:ownership:media:plural:chang,uiteenlopende
1245,point:respons:opening-up:footwear:industri:extens:restructur:concentr:product:higher:price,prijsklasse
1246,prefer:follow:develop:year:close,volgen
1247,know:demograph:situat:european:contin:phenomenon:globalis:imper:carri:reform:social:econom:model:member:state,pakket
1248,cultur:european:union:today:import:project:mass:particip:citizen,wervingskracht
1249,broad:support:possibl:aid:rescu:restructur:aid:farmer:run:difficulti,reeks
1250,madam:presid:idea:regul:subject:codecis:concern:detail:topic:integr:singl:regul:label:better:regul:effort:unaccept,aantal
1251,look:gdp:growth:consid:factor,aantal
1252,achiev:aim:lisbon:strategi:compris:action:wide:polici:area:central:sustain:develop:strategi:energi:effici:environment:technolog:resourc,aantal
1253,have:visit:plenti:environment:confer:month:tell:import:care:consider:given:sustain:principl:intern:trade:biofuel:produc:use:method:vari:raw:materi,scala
1254,long:run:european:investor:european:corpor:seek:rais:capit:best:serv:world-class:institut:busi:world-class:regulatori:framework:deploy:cutting-edg:technolog:provid:breadth:servic:want,scala
1255,union:far:comprehens:tool:dispos:global:player,scala
1256,propos:form:measur:taken:union:aim:reduc:access:terrorist:financi:econom:resourc,reeks
1257,doe:choos:current:work:agenc:pristina:core:soon:guid:kosovo:independ:close:expertis:know-how,nabij
1258,pericl:programm:cover:broad:action:organis:just:candid:countri,scala
1259,visibl:immedi:effect:children:world:health:organ:scientist:conclud:radioact:effect:health:includ:higher:rate:cancer:heart:diseas,reeks
1260,regard:strategi:measur:laid:futur:protocol:convent:union:forward:propos:cover:wide:field:econom:instrument:standard:energi:effici:product:transport:renew:sourc:energi,aantal
1261,class:report:congratul:von:wogau:intellectu:display:produc,ruime
1262,point:organ:crime:includ:crime:traffic:human:arm:traffic:blackmail:protect:money:gambl:area,reeks
1263,scope:direct:extinguish:pressur:vessel:valv:entir:chemic:plant:indic:wide:subject:cover,brandblusapparaat
1264,realis:public:servic:carri:offici:government:task:includ:relat:sector:social:economi:look:serious:major:task:environment:reform:femin:popular:attitud:real:progress:area,continuüm
1265,acknowledg:import:region:local:level:fundament:nucleus:social:econom:fabric:human:effect:way:wide:solut:adopt:problem:unemploy,waaier
1266,just:read:supersed:follow:emerg:radio:televis:doe:read:societi:radio:televis:inform:societi:futur:serv:creat:new:possibl:tradit:mode:cultur:continu:exist:suppress,tal
1267,measur:cours:need:order:creat:job:sustain:recycl:societi,aantal
1268,futur:public:servic:televis:channel:remain:bedrock:provis:widest:servic:general:public,aanbod
1269,europ:citizen:understand:commiss:reject:import:amend:adopt:major:member:parliament:area:piquet:just:emphas,aantal
1270,develop:altern:form:tourism:relev:countri:promot:offer:tourist:broad:interest,keuzemogelijkheid
1271,need:discuss:think:creat:develop:rural:tourism:need:determin:potenti:demand:known:order:stimul:creation:develop:rural:tourism:product:region:union,attractie
1272,countri:govern:launch:septemb:nation:alcohol:polici:base:multi-sector:approach:marshal:wide:statutori:non-statutori:organ:work:reduc:preval:alcoholrel:problem:irish:societi:emphas:moder:alcohol:consumpt,reeks
1273,meet:concern:european:parliament:consum:buy:product:manufactur:label:given:adequ:degre:secur:have:broad:inform:permit:mass:confus:onesid:recogn:label,informatiespectrum
1274,propos:improv:programm,reeks
1275,mrs:lalumièr:report:enumer:instrument:use:relat:success:far,scala
1276,difficult:report:aspect:issu:just:forest:europ:vari:natur:birch:forest:finland:eucalyptus:forest:portug:palm:canari,berkenbossen
1277,particular:thank:presid:parliament:pressur:profession:offic:parliament:import:paragraph:motion:resolut:report:paragraph:outlin:initi:develop:committe:intend,reeks
1278,ask:renault:review:decis:doe:refus:firm:pursu:practic:access:potenti:benefit,reeks
1279,divers:resourc:necessarili:impli:differ:fish:method,vangsttechnieken
1280,final:thank:internet:vast:econom:cultur:sector:transform:new:opportun:offer:medium-s:busi,tal
1281,direct:potenti:fulfil:need:protect:environ:public:health:consum:product:choic:enabl:industri:sell:freeli:fair:marketplac,reeks
1282,regrett:administr:polit:obstacl:crop:regular:work:committe:cultur:committe:petit,allerlei
1283,let:say:point:rescu:reput:european:union:critic:debat:recent:year:financ:project:increas:appropri:renew:energi:sourc:thank:main:european:parliament:effort:budgetari:procedur,aantal
1284,word:custom:obtain:direct:access:wide:provid:avail:servic,uiteenlopende
1285,obvious:wrong:envisag:moment:consensus:action:possibl:polit:posit:agreement:reach,allerlei
1286,basic:principl:respons:mention:competit:author:ensur:possibl:inform:sought:side:exchang:secret:confidenti:inform:exempt:avail,vertrouwelijke
1287,crucial:aspect:balanc:develop:particip:wide:measur:support:structur:polici,structuurpolitieke
1288,univers:commit:servic:word:minimum:postal:product:avail:citizen:accept:price:equal:justifi,postproducten
1289,prevent:suppress:cooper:level:add:shoulder:respons:level:method:combat:scourg,scala
1290,realiti:ineffici:limit:staff:insuffici:experi:poor:take-up:capac:recipi:countri:dispers:appropri:broad:project,veelheid
1291,said:jöns:report:claim:outlin:agreement:step:creation:legal:measur:gradual:elimin:exist:form:discrimin,reeks
1292,especi:necessari:involv:train:wide:econom:agent:move:vat:taxat:countri:origin:reduct:intervent:govern:offici:cost:higher:degre:particip:citizen:greater:respons:place,aantal
1293,direct:appli:sugar:product:regul:pre-pack:longer:need:consum:get:inform:unit:price,aanbod
1294,wide:materi:intern:market:novemb:commiss:publish:scoreboard:period:report:indic:situat:member:regard:inclus:direct:observ:infring:procedur:scoreboard:avail:internet,gamma
1295,pretend:easi:common:posit:given:view:repres:just:govern:european:union:repres,waaier
1296,parliament:report:point:number:direct:futur:work:use:mention:contribut:contain:suggest:propos:effort:field:commiss:will:board,aantal
1297,demograph:trend:fewer:younger:age:older:age:look:chang,impliceren
1298,wide:initi:taken:field:divers:environ:invest:cultur:heritag:industri,reeks
1299,key:issu:have:necessari:regulatori:expertis:monitor:environment:consider:necessari:recommend:chang:matter:relat:power:station:matter:relat:environment:standard:public:park:wide:divers:issu:agre:sjöstedt:given:higher:prioriti:sure:eib:awar:oblig:regard:say:council:assist,park
1300,furthermor:plural:essenti:certain:enabl:ensur:ethic:reflect:adapt:question:like,verscheidenheid
1301,first:fact:nation:boundari:technic:coincid:lead:sort:inconsist:practic:satisfactorili:address,reikwijdte
1302,despit:relat:problem:includ:cosmet:test:farm:husbandri:commiss:fail:present:formal:analysi:propos:approach:resolv:complex:issu:trade:welfar:exampl:respect:util:modif:exist:articl:except:wto:rule,who-reglement
1303,pleas:european:parliament:propos:perform:reserv:approv:principl:hope:dispel:sceptic:mean:feasibl,omvang
1304,hemicycl:capac:proclaim:need:greater:harmoni:institut:concern:cultur:european:union:restrict:council:europ:wider:unesco,schaal
1305,harmon:author:addit:design:achiev:far:possibl:reduct:addit:area,aantal
1306,dealt:direct:prepackag:product,reeks
1307,aim:general:specif:legisl:ensur:communiti:citizen:access:widest:possibl:insur:product,keus
1308,servic:georgia:issu:georgian:govern:state:resolut:final:compli:propos:follow:lengthi:studi:base:broad:evid,heleboel
1309,long-term:effect:includ:hypospadia:undescend:test:reproduct:difficulti:male:femal:realli,reeks
1310,commiss:organis:meet:repres:number:ngos:concern:yesterday:brussel:wto:negoti,reeks
1311,econom:social:committe:virtual:unanim:adopt:high:posit:opinion:propos:air:green:paper:includ:introduct:communiti:patent,añoveros
1312,import:carri:sort:technolog:product:market:doe:depend:singl:supplier:thought:shall:combin:satellit:navig:univers:mobil:telecommun:futur:open:complet:new:avenu,umts
1313,essenti:rural:develop:support:creation:addit:occup:rural:area:just:relat:direct:agricultur:food:process:import:element:certain:continu:area,reeks
1314,success:amsterdam:special:programm:believ:bank:enhanc:role:broaden:instrument:promot:infrastructur:project:trans-european:network,gebied
1315,unflinch:examin:work:commiss:initi:report:lay:seri:clear:condit:grant:discharg,reeks
1316,thank:vast:activ:opportun:offer:research:teacher:compani:increas:result:develop:real:sens:european:ident,aanbod
1317,commiss:promot:seri:measur:polici:aim:reconcil:work:famili:life:challeng:find:balanc:area:vital:employ:social:matter,reeks
1318,given:opinion:subject:answer:individu:set:reason:option,mening
1319,presid:compliment:gutiérrez:díaz:report:cover:wide:issu,veelomvattende
1320,token:support:overal:divers:propos:idea:contain:draft:legisl:resolut:report,waaier
1321,horrif:murder:case:australian:missionari:graham:stain:children:india:arrest:tortur:disappear:individu:extend:trial:trumped-up:charg,staines
1322,refus:grant:commiss:discharg:decemb:brought:light:inconsist:provis:treati:annex:rule:procedur,reeks
1323,partnership:largest:saarc:communiti:european:union:high:built:exchang:young:inform:cours:high:tech:network:experi:involv:polit:parti:parliament,saarc-groep
1324,slight:critic:organis:fail:widen:power:scope:activ:virtual:set:stone,geëvolueerd
1325,nonetheless:believ:key:element:reform:extens:issu:come:codecis:procedur,aantal
1326,want:opportun:particular:thank:commission:mrs:wulf-mathi:support:european:parliament:posit:question,aantal
1327,talk:led:meantim:specif:health:protect:measur:implement:lift:temporari:import:barrier:product,aantal
1328,ask:temporari:parliamentari:committe:enquiri:establish:respons:ensur:problem:brought:tabl:lesson:learn:look,nagaat
1329,introductori:remark:issu:point:area:market:regul:measur:allevi:difficult:situat:differ:area,reeks
1330,propos:dismantl:democrat:mechan:construct:supran:system:creat:democrat:problem:vengeanc,aantal
1331,european:union:territori:territori:complet:intoler:attitud:behaviour:border:fascist:current:prevail:homosexu,tolerante
1332,unreserv:support:propos:set:deadlin:elimin:toxic:substanc,reeks
1333,desir:creat:legal:entitl:confidenti:lock:away:document:kind:present:public:avail:member:state,aantal
1334,communic:commiss:take:account:need:adopt:approach:combin:econom:social:infrastructur:measur,uiteenlopende
1335,restor:water:suit:planet:ecosystem:experi:advers:event:threaten:develop:region:live:condit:inhabit:region:fundament:global:balanc,fundamenteler
1336,joint:motion:resolut:propos:effect:mechan:ensur:coher:shall:short:allot:just:mention:mechan:oblig:commiss:carri:evalu:new:relev:legisl:aspect,aantal
1337,task:last:year:consult:speak:matter:cours:issu:stress:compris:high:import:formal:substant:facet:call:assess:consult:concert:action:codecis,diverse
1338,year:european:parliament:member:state:organis:virtu:legal:base:agreement:resolut:tackl:issu:child:protect:children:right:sexual:abus:sexual:exploit:sex:tourism:trade:children:women:child:pornographi:internet,kinder
1339,general:rigid:federalist:approach:reflect:unconsci:desir:set:institut:barrier:enlarg:question:long-stand:pattern:behaviour,gedragspatroon
1340,order:achiev:believ:scope:igc:restrict:tidi:outstand:point:amsterdam:plus:issu,aantal
1341,industri:radioact:discharg:continu:sourc:practic:direct:dump:thought:futur:wide:regard:unaccept,dumpen
1342,new:regul:envisag:measur:minimis:discharg:ozone-deplet:substanc,aantal
1343,activ:connect:tobacco:industri:protect:cost,beschermen
1344,balanc:piec:work:cover:quit:wide:view,uiteenlopende
1345,direct:way:link:cooper:exchang:inform:extend:scope:offenc,scala
1346,eib:eif:european:commiss:need:broaden:support:risk:capit:invest:wider:institut:innov:instrument:exampl:busi:angel,verscheidenheid
1347,end:crucial:carri:concret:action:fundament:integr:european:union:risk:capit:market,aantal
1348,right:suggest:resolut:support:approach:propos:european:commiss:shall:continu:entir:communiti:instrument:avail:social:dialogu:legisl:coordin:converg:inform:exchang:financ:communiti:fund:programm,alle
1349,think:say:essenti:problem:tremend:increas:legisl:work:european:union:exponenti:growth:legisl:codecis:huge:legisl:decis:taken:parallel,hoeveelheid
1350,follow:decis:member:hous:began:indic:machin:work,aantal
1351,case:victim:crime:territori:member:usual:resid:mean:problem:suffer:exacerb:complic:circumst:negat:common:constant:treatment:victim:lack:communic:owe:ignor:languag:lack:inform:loneli:lack:protect:area:preserv:legal,optelsom
1352,order:exploit:strong:european:posit:mobil:telephoni:digit:key:new:servic:emerg,scala
1353,clear:area:commiss:improv:matter,scala
1354,presid:debat:cover:special:report:court:auditor:subject:vari:kind:import:studi:princip:addit:structur:action:specif:thorough:analysi:communiti:cereal:polici,uiteenlopende
1355,perform:import:role:social:life:villag:rural:communiti:promot:activ:particip:local:associ,veelheid
1356,wide:ngos:got:opportun:set:view:regard:key:countri:themat:concern:input:doubt:prove:help:deliber,allerlei
1357,ladi:gentlemen:reason:hope:reach:definit:agreement:faint:hope:honest:chanc:reach:definit:agreement:sunday:gain:explicit:commit:side:paramet:situat:israel:territori:februari:commit:agre:accept:side:mean,pakket
1358,regul:bring:singl:substant:legal:text:wide:measur:current:base:safeguard:provis:communiti:veterinari:legisl,spectrum
1359,hunger:strike:turkish:prison:spoke:short:prison:famili:lawyer:politician:travel:deleg:istanbul:express:conflict:belong:past:possibl:solv:turkey:longer:oppos:cultur:ethnic:polit:plural:instead:use:posit:forc:develop:turkish:democraci,aantal
1360,committe:cultur:youth:educ:media:sport:call:unanim:opinion:report:care:taken:regul:electron:communic:network:servic:ensur:condit:attach:access:final:analysi:advers:effect:broad:content,variatie
1361,follow:result:recent:achiev:adopt:regul:local:loop:unbundl:initi:solut:situat:compani:oper:european:electron:communic:market:find:weav:way:layer:layer:direct:regul:issu:year:plethora:nation:regulatori:author:act:extrem:vari:legisl:accord:wide:criteria:oper:hope:predict:find,uiteenlopende
1362,green:paper:european:strategi:secur:energi:suppli:emphasis:feel:euratom:treati:fulfil:object:area,reeks
1363,brought:major:distort:singl:market:express:differ:way:word:concern:advers:impact:singl:market:wide:speaker:paisley:paasilinna,scala
1364,tri:ensur:europ:linguist:divers:repres:project:select:pleas:thing:get:ground:european:year:languag:right:adopt:flexibl:approach:languag:issu,verscheidenheid
1365,view:wide:just:list:way:exampl:control:budget:cover:near:commiss:activ,waaruit
1366,commiss:council:sit:satisfact:european:parliament:negoti:basi:achiev:access:confidenti:document:guarante:singl:document:deliv,aantal
1367,subject:euro:council:despit:earlier:council:decis:preparatori:talk:held:prior:ecofin:meet:minist:euro:countri:complet:inform:euro-rel:issu:discuss:sign:increas:talk:formalis:resembl:euro:council:practic:take:preliminari:decis:ecofin:issu:take:real:power:ecofin,ecofin-vraagstukken
1368,presid:treati:nice:obvious:open:wide:interpret,aantal
1369,sustain:develop:method,allerlei
1370,ecb:forecast:precis:broad:need:narrow,marge
1371,theme:cover:inform:consult:extend:improv:matter:sensit:worker,verbreed
1372,hundr:thousand:haemophiliac:patient:immunodefici:diseas:life:threaten:issu:face:daili:basi,immunodeficiëntie
1373,happi:say:chamber:parliament:european:commiss:rare:except:institut:pay:constant:attent:issu:afghanistan:recent:year:parliament:present:member:state:council:minist:polit:suggest,reeks
1374,extens:later:amend:broad:document:member:count:parliamentari:document:help,verderop
1375,huge:number:hideous:televis:pictur:seen:anim:suffer:wide:appal:situat,talloze
1376,long:maintain:confirm:yesterday:colleg:europ:bruge:need:expand:instrument:avail:euro-mediterranean:partnership:partnership:russia:ukrain:stabil:effort:balkan,gamma
1377,analysi:price:irrig:water:complex:wide:agricultur:use:european:union:region:differ:need:avail:water:agricultur:usag,uiteenlopende
1378,report:recommend:rigor:control:chemic:avail:market:test:prior:distribut:product:withdraw:product:pass:test:restrict:measur:manufactur:commerci:distributor:intend:forc:guarante:minimum:safeti:standard,aantal
1379,commiss:consid:possibl:issu:communic:aspect:cover:huge:factor,aantal
1380,stage:have:common:provis:unless:way:monitor:make:sure:evolv:rest:servic:involv:thing:just:stand,meegroeien
1381,dealt:separ:doe:mean:requir:rule:compli:side,reeks
1382,european:public:peac:mind:choos:vitamin:miner:supplement:huge:product:current:avail:market:have:worri:constant:damag:health,aanbod
1383,clear:sustain:inclus:economi:differ:issu:term:have:human:financi:resourc:avail,serie
1384,mccartin:report:discharg:respect:implement:budget:financi:year:reflect:wide:commiss:activ:risk:sourc:error:specif:measur:need:taken:cours:defici:way:budget:manag,scala
1385,believ:commiss:communic:cover:wide:aspect:fail:adequ:consider:scale:issu:futur:assess,veelomvattende
1386,addit:import:widen:particip:tradit:academ:communiti:secur:involv:polit:leader:civil:societi:general:shall:encourag:kind:cooper:higher:educ:play:key:role:chang:attitud:afford:opportun:young:generat:compar:respect:valu:nation:cultur,overheidsvertegenwoordigers
1387,presid:intend:present:report:current:work:tax:packag:includ:initi:save:tax:energi:tax:cooper:tax:author,reeks
1388,move:forward:right:say:look:broad:test:measur,scala
1389,head:mission:great:drive:forc:hans-georg:wieck:given:thumbnail:descript:commit:observ:human:right:situat:administr:justic:belarus:legal:assist:affect:famili:report:process:intervent:case:violat:law:humanitarian:aid:victim:persecut:polit:ground:administr:crimin:penalti:develop:cooper:polit:parti:form:coalit:parti:social:forc:observ:elect,samenwerkingsradius
1390,european:mechan:engin:sector:subject:machineri:direct:contain:product:machin:mechan:applianc:compon,verscheidenheid
1391,look:basi:just:paragraph:refer:citizenship:read:relat:right:attach:particip:local:elect:parliament:diplomat:represent:right:petit,petitierecht
1392,servic:provid:inform:matter:concern:european:union:contribut:know:right:opportun:citizen:union:know:advantag,onderwerp
1393,welcom:way:view:post-:septemb:discuss:focuss:victim:specif:offenc:extend:victim:question:grant:aid:minimum:standard,misdrijf
1394,regulatori:committe:necessari:effici:implement:regular:updat:specifi:technic:element:contain:technic:annex:propos:direct,aantal
1395,issu:rais:connect:unit:nation:propos:touch:peac:plan:compat:european:communiti:law,verenigbaarheid
1396,ach:pain:end:care:european:court:auditor:detail:special:report:major:weak:uncov,aantal
1397,instanc:main:burden:fall:polic:forc:duti:extend:deal:wide:crimin:matter:outsid:scope:regul:scope:communiti:law,reeks
1398,question:thing:talk:contrari:specif,ging
1399,general:simplif:regul:procedur:mind:commiss:recours:horizont:sector-rel:initi:examin:close:cours:ant:evalu:effect:propos:legisl:regulatori:instrument:best:suit:achiev:polit:object,reeks
1400,propos:non-bind:measur:stress:role:local:communiti:especi:polic:social:worker:local:author:healthcar:staff:right:emphasi,reeks
1401,regard:amend:remind:commiss:context:so-cal:port:measur:carri:studi:request:unfortun:cooper:port,havenmaatregelen
1402,propos:base:highest:communiti:tradit:social:matter:employ:polici:term:proactiv:measur:incorpor:broad:innov:point:field:knowledge-bas:societi:strateg:implic,haakt
1403,regard:sensit:issu:public:servic:bank:insur:servic:essenti:need:head:open:board:director:public:compani:manag:servic:bank:lend:agenc:insur:compani:public:servic:compani:proper:represent:wide:interest:user,bestuursraden
1404,scrutini:perform:court:auditor:parliament:took:vari:task:account,scala
1405,think:know:vast:experi:far:human:metabol:chang:new:artifici:product:bring:great:benefit:salt:aspartam:obvious:doe:bowi:concern,groep
1406,delet:element:action:inevit:result:pollut:have:carri:cost:damag:caus,maatregelenpakket
1407,opportun:think:appropri,pakket
1408,reason:accept:amend:principl:requir:commiss:consid:econom:instrument:report:parliament:council,aantal
1409,regard:amend:prefer:set:provis:combin:tow:net:mesh:size:singl:commiss:regul:open:option:discuss:technic:consult:expert:member:state,commissieverordening
1410,believ:mean:entir:panopli:mean:avail:european:union:said:diplomaci:humanitarian:aid:crisi:manag:trade:sanction:manag:crise:militari:mean,variëren
1411,imposs:determin:precis:contamin:pollen:produc:genet:modifi:plant:produc:plant:good:insur:unless:train:bee:gather:pollen:select,stuifmeel
1412,joseph:koni:leader:so-cal:lord:resist:armi:spoke:monday:tell:men:kill:merciless:come:includ:elder:children:spare:pregnant:women:kill:priest:missionari:cold:blood:beat:nun:cold:blood,schietbereik
1413,disabl:marginalis:exist:generalis:human:right:standard:work:requir:explicit:standard:adjust:discrimin:face:societi:violat:subject,vele
1414,commiss:communic:reinvigor:action:human:right:democratis:mediterranean:partner:offer:potenti:similar:initi:framework:mediterranean:associ:agreement:initi:systemat:inclus:human:right:democraci:issu:meet:associ:council:nation:plan:human:right:design:effect:chang:basi:claus,reeks
