id,phrase,classes
2134,know:patient:sign:pressur:taken:regim:despit:continu:arrest:tortur:support:opposit:situat:regard:freedom:opinion:chang:syria:seek:reconcili:lebanon,papier
2135,owe:fact:delor:white:realiti:trans-european:network:ironi:ironi:open:rail:sector:best:possibl:circumst:galileo:project:motorway:sea:current:logist:project,weißbuch
2136,ask:repres:adhd:europ:exampl:home:live:condit:adhd:patient:origin:green:did:mention:development:ill:children:left:untreat:damag:distress:patient:cost:health:care:school:econom,gründbuch
2137,revis:prioriti:actual:fact,papier
2138,year:european:commiss:adopt:green:manag:econom:migrat:european:union:propos:compens:cost:brain:drain:countri:mean:develop:countri,grünbuch
2139,green:fact:aim:ask:right:question:enabl:reach:better:understand:possibl:applic,grünbuch
2140,agre:commiss:spring:insuffici:particular:relat:short-term:aid,papier
2141,degener:self-serv:incap:real:influenc,papierkarussell
2142,end:thank:colleagu:especi:mrs:randzio-plath:katifori:contribut:amend:remind:mrs:wulf-mathi:parliament:make:formal:request:commiss:draw:white:role:european:union:start:stage:emu:world:econom,weißbuch
2143,polisario:said:say:detain:thousand:famili:-the:saharan:refuge:liter:detaine:polisario:taken:away:indoctrin:matter:routin:use:threat:necessari:inclin:return:home:hard:posit:lectur:subject,papier
2144,respect:believ:particular:import:point:green,grünbuch
2145,import:messag:green:commiss:number:member:state:extend:technolog:polici:innov:polici,grünbuch
2146,commission:confirm:deni:exist:doe:think:alleg:content,existiert
2147,commiss:green:innov:make:use:contribut:debat:competit:deserv:look:close:term:appli:nation:communiti:level,grünbuch
2148,adopt:white:growth:competit:employ:member:state:unit:basic:choic:macro-econom:structur:polici:reinforc:success:european:council,weißbuch
2149,state:white:agre:view:commiss:prepar:overal:strategi:plan:promot:renew:energi:sourc,weißbuch
2150,delor:white:harrison:comment:engin:growth:micro:compani,delors-weißbuch
2151,irish:migrat:help:build:new:countri:taken:cultur:world:know:deal:immigr:includ:so-cal:legal:immigr:immigr,papier
2152,commiss:current:consid:discuss:contain:option:resolv:problem:certif,diskussionspapier
2153,theme:develop:green:live:work:inform:societi,grünbuch
2154,read:day:fraud:corrupt:fraud:subsidi:manner:unpleas:thing:european:diseas,zeitung
2155,vote:intend:resid:no-on:check,papier
2156,duti:react:general:tendenc:treat:illeg:equat:immigr:illeg,papier
2157,ladi:gentlemen:entitl:health:care:educ:children:human:treatment,papier
2158,white:includ:propos:creation:intern:rail-freight:freeway:specif:design:achiev:rapid:improv:competit:rail:freight,weißbuch
2159,yes:true:read:white,weißbuch
2160,green:issu:role:union:tourist:sector:commiss:invit:parliament:provid:inclus:draft:treati:specif:chapter:tourism:furnish:legal:basi:respect:principl:subsidiar:make:possibl:commiss:supplementari:measur,grünbuch
2161,logic:vote:believ:necessari:think:ultim:commiss:introduc:discuss,reflexionsdokument
2162,presid:commiss:white:extens:green:prioriti:object:adapt:energi:market:principl:free:trade:competit:acceler:liber:deregul:regard:econom:social:region:consequ,grünbuch
2163,presid:think:welcom:castricum:absenc:week:discuss:street:brussel:white:futur:railway,weißbuch
2164,say:launch:citizen:network:green:januari:wonder:aloud:area:commiss,grünbuch
2165,suggest:specif:know:honour:member:understand:commiss:spirit:subsidiar:proport:confin:green:area:felt:bring:valu,grünbuch
2166,obvious:propos:design:facilit:coach:bus:transport:nation:intern:fulli:consist:approach:set:green,grünbuches
2167,presid:amend:killilea:complet:superflu:repeat:anastassopoulo:report:miranda:work:budget:document:provision:situat:present:year,arbeitspapier
2168,non-government:organ:involv:far:greater:extent:question:monitor:set:white:green:social:polici,grünbuch
2169,discuss:hope:progress:transport:council:current:dutch:presid:commiss:recent:produc:draft:negoti:direct:effect:main:recommend:white:mention:earlier:contribut,weißbuch
2170,look:forward:continu:support:dutch:govern:transport:minist:mrs:jorritsma:effort:ensur:converg:discuss:take:ecac:propos:sensibl:product:believ:white,weißbuch
2171,menrad:goe:analys:depth:number:way:approach:effect,menrad
2172,debat:measur:taken:respons:discuss:green:access:justic,grünbuch
2173,green:came:year,grünbuch
2174,plain:fact:regard:tiger,papiertiger
2175,green:stimul:debat:context:social:dialogu:work:organ:affect:telework,grünbuch
2176,white:provid:analysi:challeng:face:global:economi:new:technolog:radic:chang:natur:work:requir:workforc:highly-skil:flexibl:qualifi,weißbuch
2177,white:learn:societi:make:point:believ:worth:stress:accept:challeng:present:chang:maintain:chang:flexibl:guid:mould:suit:interest:mankind:question:train:take:centr:stage,weißbuch
2178,problem,san
2179,medium:mrs:waddington:excel:report:congratul:european:commiss:present:white,weißbuch
2180,advantag:debat:say:sorri:review:educ:basic:futur:young:european:subject:debat:yesterday:even:debat:white:inform:societi:held:absenc:commission:respons:mrs:cresson:present:morgan:report:commission:bangemann:sponsor,weißbuch
2181,commiss:recent:option:februari:year:clear:show:continu:problem:sector,optionspapier
2182,right:turn:right:practic,papier
2183,presid:wish:resolut:group:certain:vote:favour:simpl:scrap:prelud:concret:decis:european:author,papier
2184,commiss:communic:base:white:european:social:polici,weißbuch
2185,strategi:set:pillar:polici:way:did:hope:knowledg:generat:intens:debat,strategiepapier
2186,answer:specif:yes:agre:hope:van:der:waal:subject:known:interpret:refer:strategi:down-grad:alloc:secondari:role:ship,strategiepapier
2187,feel:practic:pursu:recent:year:especi:year:respect:practic:use:legisl:immedi:green:white:consult:societi,weißbücher
2188,concern:lead:vast:ream:produc,papier
2189,presid:propos:white:voluntari:organ:foundat:subject:deliber:past:month:european:commiss:associ:bodi:foundat:involv,weißbuch
2190,presid:commission:ladi:gentlemen:commiss:green:renew:sourc:energi:ambiti:project:form:good:basi:develop:strategi:energi:sector,grünbuch
2191,propos:base:fundament:aim:defin:white:energi:polici:word:increas:competit:secur:reliabl:suppli:cours:protect:environ,weißbuch
2192,just:paid:offici:visit:countri:opportun:examin:import:green:spot,grünbuch
2193,primarili:no-bail-out:claus:treati:tiger:practic,bail
2194,inform:commiss:half:measur:white:intern:market:fulli:implement:member:state:disturb,weißbuch
2195,awar:fact:green:given:rise:great:expect:citizen:expos:nois:pollut:disappoint:expect,grünbuch
2196,white:implement:alongsid:member:state:labour:market:polici:addit:differ:altern:taxat:produc:lower:social:tax,weißbuch
2197,propos:compar:green:futur:terminolog:chosen:point,grünbüchern
2198,order:achiev:commiss:current:draft:white:subject:hope:white:necessari:basi:establish:common:rule:possibl:impos:requir:matter:specif:environment:legisl,weißbuch
2199,regard:green:legal:standpoint:view:adopt:committe:legal:affair:citizen:right:undoubt:necessari:time:initi,grünbuch
2200,line:argument:set:amend:point:direct:respons:receiv:green:direct:commiss:wish:proceed,grünbuch
2201,commiss:propos:introduc:aspect:harmon:mention:green:fair:effici:price:transport:set:long-term:guidelin:polici:charg:infrastructur:cost:cost:congest:road:transport,grünbuch
2202,obvious:import:outlet:manufactur:import:basic:element:economi:furthermor:shown:green:emphas:garosci:report:commerc:import:social:effect:area:employ:promot:privat:enterpris:normal:start:sme:level,grünbuch
2203,presid:commiss:green:commerc:give:good:analysi:situat:european:commerc:find:moment,grünbuch
2204,ladi:gentlemen:great:pleasur:today:inform:sequel:promot:issu:examin:green:commerc,grünbuch
2205,agre:comment:express:green:doe:exhaust:descript:situat:prospect:commerc,grünbuch
2206,emphas:fact:notic:progress:public:green,grünbuch
2207,hope:potenti:use:idea:green:report:lead:practic:polici:help:local:shop:enjoy:success:futur,grünbuch
2208,commission:pinheiro:recal:express:reserv:green:welcom:consult:taken:opportun:dialogu:public:green,grünbuch
2209,green:polici,buch
2210,enter:massiv:agreement:practic:prioriti:rich:american:financi:hesit:destroy:economi:trampl:moral:commit:pursuit:enorm:profit:market:commerc:guid,papier
2211,commiss:recent:present:propos:communiti:respons:initi:favour:countri:launch:intern:communiti:wake:lyon:summit:view:lighten:debt:burden:countri,mitteilung
2212,new:concern:largest:produc:high-grad:europ,feinpapier-produzent
2213,asia:mill:sumatra:indonesia:china:produc:million:tonn:cellulos,papier
2214,aspect:debat:accompani:issu:green:show:parti:concern:ethic:approach:inform:societi,grünbuch
2215,thank:rapporteur:excel:report:further:aim:hope:heighten:respect:anim:industri,papier
2216,use:appear:quit:recent:news:brief:column:today:heart:crisi:confid:defus:mere:charg:perpetr:crime:juli:melissa:eefj:best:known:victim,zeitung
2217,recommend:generous:support:gave:green:allow:forward:elabor:white:communiti:strategi:new:plan:renew:energi:sourc,weißbuch
2218,item:report:andersson:behalf:committe:employ:social:affair:commiss:green:partnership:new:organ:work,grünbuch
2219,final:thank:commiss:good:green:thank:colleagu:committe:construct:collabor:committe:hope:consid:matter:part-sess,grünbuch
2220,presid:behalf:european:parti:welcom:commiss:green:congratul:andersson:factual:well-balanc:report,grünbuch
2221,presid:let:begin:congratul:andersson:excel:report:green:new:organ:work,nbuch
2222,commiss:welcom:support:hous:give:green:shall:account:propos:opinion:parliament:present:report,grünbuch
2223,final:regard:possibl:improv:arriv:better:applic:communiti:regul:contract:commiss:start:debat:green:plan:short:adopt:communic:propos:specif:measur:regard:interpret:exist:rule:possibl:legisl:amend,grünbuch
2224,object:mind:action:relat:contract:repeat:appropri:consult:green:aspect:electron:inform:taken:consider:emphas,grünbuch
2225,seen:recent:green:possibl:converg:telecommun:broadcast:sad:commiss:element:commiss:fail:recogn:point,grünbuch
2226,precis:messag:formul:commiss:green:european:union:food:legisl:emphas:desir:simplifi:rationalis:communiti:food:legisl:simpli:limit:propos:measur:necessari:protect:popular:health:consum,grünbuch
2227,particular:absurd:commiss:just:complet:lengthi:final:present:white:renew:energi:sourc,weißbuch
2228,presid:commission:ladi:gentlemen:year:white:growth:competit:employ:notic:satisfact:benchmark:occupi:import:european:employ:agenda,weißbuch
2229,unfortun:doe:white:maintain:fulli:amend:direct:goe,weißbuch
2230,famous:green:fair:effici:price:road:transport:make:clear:extern:factor:transport:includ:price,grünbuch
2231,case:tell:extent:statement:compat:green:recent:propos:euro-stick,grünbuch
2232,opinion:let:saddam:hussein:carri:duck:dive:seven:year:world:communiti:lead:spread:weapon:mass:destruct:sit:tiger:lost:claim:author:world,papiertiger
2233,agre:view:set:white:growth:competit:employ:biotechnolog:technolog:determin:futur:european:competit,eu-weißbuch
2234,green:food:law,grünbuch
2235,item:report:mrs:graenitz:behalf:committe:environ:public:health:consum:protect:commiss:green:general:principl:food:law:european:union:com:-c-,grünbuch
2236,progress:green:european:parliament:accompani:detail:confer:major:debat,grünbuch
2237,fact:publish:green:commiss:offici:recogn:huge:shortcom:communiti:food,grünbuch
2238,final:recommend:examin:green:health,grünbuch
2239,today:report:belgian:govern:look:specialist:great:britain:toni:blair:look:tackl:millennium:bug,zeitung
2240,ask:look:procedur:question:order:order,abfolgeliste
2241,pinheiro:introduc:new:good:think:institut:broad:dialogu:member:state:run-up:green,grünbuch
2242,addit:green:place:emphasi:enabl:transnat:invest:pension:fund:improv:freedom:movement,grünbuch
2243,wrote:opinion:committe:agricultur:rural:develop:commiss:green:food:legisl:concern:reflect:fact:opposit:propos:antibiot:use:treat:ill:anim:routin:prophylact:word:actual:strengthen:committe,grünbuch
2244,tiger:matter:respons:lie:member:state,papiertiger
2245,event:pleas:gasòliba:commiss:reinstat:propos:delor:white:relev:exist:commiss:propos:solv:unemploy:problem,delors-weißbuchs
2246,presid:ask:commiss:question:parliament:continu:promis:white:liabil:horizont:solut,weißbuch
2247,trunk:contain:left:brussel:corridor,transportkiste
2248,matter:good:capabl:improv,papier
2249,particular:clear:contradict:said:white:agenda,weißbuch
2250,white:point:chang:thank:commiss:initi:way:excel:report:mrs:roth:linkohr:practic:propos:chang,weißbuch
2251,note:british:week:quot:say:whilst:insist:quit:right:sort:want:acknowledg:overwhelm:number:member:european:parliament:honest:hard-work:abid:spirit:letter:regul,presse
2252,report:mrs:roth:behalf:committe:research:technolog:develop:energi:communic:commiss:energi:futur:renew:sourc:energi:white:communiti:strategi:plan:com,weißbuch
2253,progress:sector:suffici:year:commiss:decid:publish:white:set:intend:matter:forward,weißbuch
2254,adopt:doe:mere:look:good:realli:implement:member:state:member:state:enforc,papier
2255,presid:ladi:gentlemen:commiss:agre:object:set:white:plan:renew:energi:sourc:doubl:contribut:sourc:union:energi:suppli:ambiti:realist:object,weißbuch
2256,presid:ladi:gentlemen:austrian:strategi:thing:mention:say:word:comment:question:relat:mediterranean:countri,strategiepapier
2257,offici:debat:bodi:cours:contain:word:offens:way,papier
2258,appreci:confus:report:simpli:discuss,diskussionspapier
2259,chang:describ:green:potenti:substanti:improv:life:citizen:europ,grünbuch
2260,plan:just:exercis,papier
2261,usa:accus:tiger:lightweight:tough:reaction:tough,papiertiger
2262,context:particular:import:option:reshap:european:patent:law:explor:commiss:initi:green,grünbuch
2263,commiss:green:success:generat:broad-bas:debat:issu:concern:particip:enthusiast,grünbuch
2264,item:report:ferri:behalf:committe:legal:affair:citizen:right:green:supplementari:pension:singl:market:com:cos,grünbuch
2265,madam:presid:commission:congratul:commiss:fact:thank:green:pictur:provid:supplementari:pension:question:pension:import:pension:consid:european:level,grünbuch
2266,presid:green:supplementari:pension:singl:market:main:aim:first:launch:widest:possibl:debat:way:ensur:financi:sustain:pension:scheme:member:state,grünbuch
2267,commiss:receiv:respons:green:member:state:econom:social:committe:financi:social:circl,grünbuch
2268,work:consider:consult:launch:green:extrem:use:futur:work,grünbuch
2269,commiss:redraft:come:peculiar:idea,papier
2270,seri:propos:tabl:wish:bore:presid:remain:member:need:reconsid:idea:delor:white:invest:job:invest:financi:mean:need:provid,weißbuch
2271,thank:council:answer:issu:perman:creation:european:standard:manufactur:perman:book:consum:protect:cultur:issu,papier
2272,seen:case:green:effici:price:transport,grünbuch
2273,money:spent:wise:regret:way:council:present:new:hope:parliament:morn:support:report,papier
2274,commiss:current:prepar:white:publish:summer:set:approach:futur:develop:ten:polici:prepar:revis:guidelin,weißbuch
2275,commiss:green:eager:await:profession:sector:quit:legitim:hope:generat:develop:prospect,grünbuch
2276,let:observ:concern:green:sea:port,grünbuch
2277,presid:quit:clear:construct:trans-european:transport:network:envisag:white:growth:competit:employ:veer:cours,weißbuch
2278,commission:monti:extrem:happi:propos:liberalis:european:market:commerci:communic:green:follow-up:communic,grünbuch
2279,pass:commiss:satisfact:progress:pleas:divers:plan:nation:programm:develop:renew:energi:drawn:adopt:white,weißbuch
2280,hear:exact:happen:regard:implement:white:renew:energi:sourc,weißbuch
2281,follow:green:agre:contract:author:right:set:environment:standard:wish:need:know:exact:implement:right:breach:overrid:rule:competit,grünbuch
2282,commiss:kindermann:report:contain:propos:ban,papier
2283,madam:presid:french:week:mariann:just:announc:member:committe:independ:expert:appoint:parliament:commiss:receiv:euro:month:french:franc,wochenzeitschrift
2284,follow:green:reorganis:work:hous:need:deliv:opinion:commiss:communic,grünbuch
2285,articl:decis:provid:review:shall:follow:commiss:propos:mean:rethink:matter:white,weißbuch
2286,term:white:amend:propos:includ:parliament:view:report:reconcil,weißbuch
2287,procedur:uncommon:context:inform:contact:accept:council:use:submit:basi:discuss:bargain:end:agreement,mündeten
2288,achiev:aim:white:speak:challeng:aim:forward:committe:growth:biomass:sector,weißbuch
2289,madam:presid:ladi:gentlemen:septemb:commiss:present:white:unwieldi:titl:fair:payment:infrastructur:phase:approach:common:transport:infrastructur:charg:framework,weißbuch
2290,behalf:kinnock:thank:wholeheart:mrs:schmidbauer:construct:report:support:commiss:approach:white,weißbuch
2291,white:address:equiti:distribut:issu:problem:face:peripher:area,weißbuch
2292,perfect:honest:recognis:white:provid:interest:food:thought,weißbuch
2293,communiti:sale:starch:deriv:promot:mean:product:subsidi:product:use:sector:industri:protect:import:chemic:pharmaceut:industri:industri,papierindustrie
2294,good:come:report:access:committe:budgetari:control:person,dokument
2295,attempt:strike:balanc:aspect:exampl:delor:white:sought:bring:balanc,weißbuch
2296,mistak:wave:piec:proper:peac,friedenslösung
2297,surpris:european:union:drown:level:european:parliament:sure:council:minist:actual:read:ask:approv,papier
2298,simpl:fact:doe:envisag:regularis:live:work:european:soil:proper:explain:vote:way,bleiberecht
2299,offic:suppli:stapler:clip:thing:hard:come,büroklammern
2300,need:mere:shunt:yard:white:need:quick:decis,weißbuch
2301,presid:green:food:discuss:year:wait:white:hope:outlin:specif:initi:respons:european:polici:food:issu,weißbuch
2302,glad:programm:come:forward:spring:green:emiss:trade,grünbuch
2303,said:shall:present:green:just:concret:propos:cours:nation:respons:countri,grünbuch
2304,question:casaca:tell:amend:commiss:amend:appear:ballot:correct:way,hervor
2305,green:discuss:framework:reduc:emiss:sector:societi,grünbuch
2306,judgement:worthwhil:seek:fall:criteria:good:balanc:seek:earli:oral:proceed:better:argument:court,papier
2307,commiss:forward:new:white:contain:key:point:drop:oblig:notifi:retrodisplac:law:enforc,weißbuch
2308,white:intend:resolv:problem:support:propos,weißbuch
2309,reform:strategi:white:clear:outlin:idea:point:precis:obvious:essenti,weißbuch
2310,measur:subsequ:taken:obvious:compli:general:principl:applic:risk:manag:guidelin:appli:precautionari:principl:key:element,dokument
2311,member:exampl:develop:strateg:approach:white:urban:govern:taskforc:look:problem:urban:communiti,weißbuch
2312,short:farc,papier
2313,farc:know:appreci:work:commission:vitorino:blatant:contradict:thing:actual:stand,papierform
2314,cultur:train:simpli:exist:despit:fact:need:creat:real:area:train:cultur:europ,papier
2315,second:point:relat:futur:public:commiss:white:environment:liabil:design:ensur:pollut:pay:principl:appli:futur:ensur:better:enforc:european:environment:legisl:proper,weißbuch
2316,moment:seri:measur:white,weißbuch
2317,final:urg:import:undertak:member:state:includ:renew:energi:mix:electr:sector:equal:total:commit:white:renew:energi:endors:council:parliament,weißbuch
2318,genuin:new:origin:lisbon:summit:conclus:diagnos:state:white:growth:competit:employ,weißbuch
2319,countless:conclus:complet:ident:white,weißbuch
2320,endeavour:allay:concern:feel:manufactur:member:request:cours:white:food:safeti:way:commiss:consid:protect:chocol:produc:accord:tradit:method:addit:veget:oil:high:european:product:refus:set:lowest:level:standard:permit:market:accept:term:produc:live,weißbuch
2321,number:area:recognit:commiss:benefit:aviat:industri:includ:aerospac:brought:disappoint:negat:attitud:industri,dokument
2322,believ:sullivan:strong:commit:direct:set:white:notabl:successor:extrem:talent:commit:predecessor:trojan:new:post:end:month,weißbuch
2323,presid:report:extrem:late:come:given:commiss:green:adopt:octob,grünbuch
2324,true:meantim:elect:european:parliament:consult:parliament:regard:green:take:year:half:work:parliament:commiss:review:method:cooper:issu:resolv:speedili,grünbuch
2325,read:report:status:human:right:freedom:express:tunisia,zeitung
2326,dell:alba:point:socialist:vote:number:paragraph:report:necessarili:agre:right:context:discuss:point:relat:white,weißbuch
2327,think:fair:say:propos:forward:right:heart:issu:rais:white:reform:extrem:import:demonstr:reform:extern:assist:programm:flagship:flagship:overal:reform,weißbuch
2328,concept:poverti:reduct:strategi:launch:provid:framework:mainstream:poverti:reduct:govern:donor:polici,strategiepapier
2329,european:commiss:respond:need:publish:green:radio:spectrum:polici:public:consult:end,grünbuch
2330,econometr:model:publish:work:seri:ecb,ökonometrische
2331,expressli:mention:repli:parliament:green:mention,grünbuch
2332,use:issu:includ:white:environment:liabil,weißbuch
2333,await:outcom:commission:review:respons:white:reform:restrict:trade:practic:abus:market:power,weißbuch
2334,help:feel:race:produc:propos:limit:set:reform:white:commiss:fail:focus:proper,reformweißbuch
2335,line:green:mobil:benefit:recommend:report,grünbuch
2336,white:mean:answer:crise,weißbuch
2337,said:previous:speaker:whitehead:mrs:gebhardt:white:just:set:rule:regul,weißbuch
2338,presid:pleasur:commend:commiss:white:food:safeti:good:propos:bowi:have:excel:job:improv:fine:tune:propos,weißbuch
2339,presid:extend:genuin:congratul:bowi:sound:report:white:food:safeti,weißbuch
2340,white:bowi:report:agenc:start:point:agenc:attend:extens:packag:task:accompani:legisl:measur:design:restor:confid,weißbuch
2341,view:white:call:agenc:develop:close:work:link:commiss:servic:explain:aplomb:allow:author:agenc:respons:need:commiss:servic:page,weißbuch
2342,believ:green:avoid:carri:analysi:possibl:emiss:trade:nuclear:energi:competit:advantag,grünbuch
2343,green:constitut:step:establish:instrument:conform:market:prescrib:ceil:emiss:level:offer:effici:effect:opportun:reduc:emiss:level,marktkonformen
2344,regard:know:connect:point:white:reform:commiss:servic:introduc:central:regist:contract:conclud:commiss:subsequ:link:commiss:financi:inform:system,reform-weißbuchs
2345,huge:differ:countri:detail:compar:statist:help:ascertain:reliabl:appli:work:best:weak:lie:precis:opinion:draft:instruct:committe:econom:monetari:affair:stress:need:generally-applic:rule:introduc:supplementari:health:insur:commiss:submit:green:contain:analysi:separ:issu:relev:inform,grünbuch
2346,believ:lend:support:rocard:report:congratul:ask:commiss:provid:servic:green:enabl:current:insur:situat:member:state:defin:futur,grünbuch
2347,packag:measur:propos:white:help:modernis:way:commiss:function:effici,weißbuch
2348,presid:green:european:free:allianc:support:reform:commiss:set:white:urg:speedi:implement,weißbuch
2349,white:european:govern:came:recent:contain:host:worthwhil:initi:end:great:deal:area,weißbuch
2350,commiss:call:meet:nation:expert:field:held:day:basi:work:drawn:present:propos:just:mention,arbeitspapier
2351,commiss:plan:support:invest:rail:transport:main:framework:forthcom:white:transport:polici:guidelin:ten:green:urban:transport,grünbuch
2352,second:intend:white:shall:opportun:discuss:issu:great:depth:problem:charg:competit:mode:transport:appear:precis:progress:sort:bottleneck:doe:mean:case:shall:think:enhanc:road:infrastructur,weißbuch
2353,say:launch:green:left:scottish:fleet:cut:tac:quota:propos:cod:recoveri:propos,grünbuch
2354,pleas:assur:parliament:concern:highlight:report:relat:charg:infrastructur:taken:fulli:account:commiss:white:common:transport:polici:refer:previous:somewhat:later:date:initi:envisag:enabl:progress:solv:complex:problem:transport:polici:charg:infrastructur,weißbuch
2355,content:industri:output:characteris:just:new:electron:industri:electron:communic,papier
2356,recent:visit:finland:forestri:industri:work:guest:cepi:confeder:european:industri,papierindustrie
2357,regard:conclus:costa:report:includ:white:grate:parliament,weißbuch
2358,commission:byrn:white:food:safeti:set:ground:rule:paramet:practic:applic:genet:research:impact:public:health:environ:doubt:vigil:parliament:safeguard,weißbuch
2359,piec:includ:provis:buse:access:disabl:user:doe:address:question:oper:regul:public:transport:system:european:union,dokument
2360,reason:proper:commiss:preparatori:run-up:stockholm:propos:stockholm:look:specif:goal:increas:employ:rate:strengthen:particip:women:labour:forc,papier
2361,unfortun:ordeal:continu:enter:european:state:regular:freeli:exploit:forc:suffer:intoler:live:condit,leidensweg
2362,month:prodi:commiss:adopt:reform:strategi:white:achiev:signific:advanc:area,weißbuch
2363,green:european:strategi:secur:energi:suppli:emphasis:feel:euratom:treati:fulfil:object:rang:area,grünbuch
2364,third:substanc:debat:need:consid:term:broad:dialogu:idea:kind,dokument
2365,european:union:econom:communiti:progress:plan:drive:forc:spaak:committe:treati:rome:white:produc:lord:cockfield:luxembourg:treati:strong:propos:commiss:strength:france-germani:axi:treati:maastricht,weißbuch
2366,polici:plan:commiss:respons:parliament:wish:initi,politikpapier
2367,presid:green:today:environment:problem:pvc:present:commiss:juli:line:provis:direct:end-of-lif:vehicl:introduc:new:method:make:manufactur:respons:entir:life:cycl:product:design:dispos,grünbuch
2368,regard:current:statement:hope:comprehens:detail:just:heard:main:problem:first:verifi:fund:provid:european:union:inform:campaign:actual:use:effici:construct:accord:guidelin:recommend:basic:polit:messag:member:state,schriftlich
2369,presid:question:relat:green:fair:effici:price:transport,grünbuch
2370,week:parliament:launch:epilepsi:white,weißbuch
2371,upcom:spanish:presid:import:task:ahead:ensur:lisbon:come:mean:concret:just:word,papier
2372,thank:perri:report:white,weißbuch
2373,green:deal:issu,grünbuch
2374,think:agre:green:new:role:play:compani:offer:great:deal:support:especi:compani,grünbuch
2375,receiv:prodi:gothenburg:summit,prodi-papier
2376,said:contain:number:interest:idea:abolit:subsidi:fossil:fuel:bio-fuel:car:lorri,dokument
2377,believ:presid:day:itali:think:europ:report:declar:presid:prodi:call:tax:paid:specif:citizen:call:tax:europ:extra:tax:agre:european:fund:financ:mean:quota:tax:paid:european:citizen,zeitung
2378,white:food:safeti:date:januari,weißbuch
2379,commiss:white:set:indic:target:gross:energi:consumpt:cover:renew:sourc,weißbuch
2380,move:section:enlarg:wuori:remind:condit:consequ:enlarg:union:expand:recognit:enforc:uphold:human:right:contin,wuori
2381,overcapac:communiti:fish:fleet:marin:scientist:estim:figur:adopt:march:green:futur:common:fisheri:polici:main:caus:excess:pressur:fish:exert:fish:stock,grünbuch
2382,addit:short-term:technic:propos:refer:type:report:approach:commiss:green:region:conservation-orient:embrac,grünbuch
2383,look:good:practic,papier
2384,say:white,weißbuch
2385,madam:presid:white:worth:recent:grandstand:speech:nation:leader:combin:clariti:substanti:degre:self-critic,weißbuch
2386,prodi:agre:white:sensibl:contribut:work:convent,weißbuch
2387,hand:white:ask:citizen:think,weißbuch
2388,white:contain:posit:idea:strengthen:role:econom:social:committe:committe:region:step:consult:organis:civil:societi:true,weißbuch
2389,work:commiss:servic:draft:measur:taken:plan:forward:poverti:focus:develop:polici:poverti:awar:train:offer:commiss:develop:staff,arbeitspapier
2390,hope:hope:taken:account:forthcom:white:favour:choic:rail:link:wait:long:identifi:tariff:measur:better:attribut:infrastructur:cost:help:encourag:coher:condit:regard:alpin:region,weißbuch
2391,commiss:share:parliament:concern:regard:protect:victim:terror:intend:present:cours:current:presid:green:compens:victim:crime:general:terrorist:crime:european:union,grünbuch
2392,thank:european:parliament:spoken:even:support:encourag:parliament:given:commiss:debat:white,weißbuch
2393,consequ:administr:reform:confus:white:good:govern:drawn:commiss:presid:prodi:guidanc,weißbuch
2394,resolut:vote:remain:worthless:piec,papier
2395,paragraph:report:urg:commiss:publish:green:situat:regard:harass:workplac:present:programm,grünbuch
2396,welcom:rapporteur:propos:commiss:publish:green:present:communiti:programm:year,grünbuch
2397,final:point:touch:quit:polit:white,weißbuch
2398,disappoint:presid:prodi:white,weißbuch
2399,believ:citizen:anxieti:deriv:complex:work:procedur:fact:hard:understand:problem:white:attempt:address:partial:enhanc:democrat:transpar:greater:effici:speed:decision-mak:fulli:respect:increas:prerog:parliament,weißbuch
2400,aid:offer:develop:fund:reach:limit:gear:support:state:case:exist,papier
2401,apart:creat:new:infrastructur:cope:bulk:freight:transit:traffic:region:commiss:formul:minimum:requir:safeti:tunnel:announc:white,weißbuch
2402,essenti:depend:quick:member:state:european:parliament:agre:content:white,weißbuch
2403,favour:appropri:intens:debat:new:white:definit:decis:taken:soon:possibl,weißbuch
2404,rapporteur:refer:fact:northern:agreement:critic:exist:fish:quota:case:payment:exchang:real:fish,papierquoten
2405,wonder:commiss:choos:regul:bring:white:european:govern,weißbuch
2406,requir:special:attent:special:instrument:propos:strategi,strategiepapier
2407,main:point:green,grünbuch
2408,last:hope:forthcom:reflect:white:transport:lead:resolut:incis:undertak:support:transport:tourism:sector:economi:help:worker:famili:allow:suffer:misfortun,weißbuch
2409,report:mrs:kaufmann:commiss:white:european:govern:com:cos,weißbuch
2410,import:debat:compliment:commiss:public:white:european:govern,weißbuch
2411,contradictori:feder:nation-st:jacqu:delor:princip:author:white:close:associ,weißbuch
2412,support:approach:taken:commission:byrn:guarante:interest:parti:given:represent:regard:implement:new:direct:regul:white:food:safeti,weißbuch
2413,prodi:white:european:govern:talk:europ:better:govern,weißbuch
2414,adopt:green:just:european:council:meet:laeken:commiss:sent:strong:polit:signal,grünbuch
2415,green:structur:strict:accord:principl:subsidiar:proport:guarante:european:public:prosecutor:oper:effici:effect,grünbuch
2416,consider:basi:amend:make:possibl:award:contract:design:execut:work:separ:requir:justif:produc:mix:contract:award:amend:clear:defin:meant:preliminari:project:final:project:execut:project,ausführender
2417,item:report:mrs:garcía-orcoyen:tormo:behalf:committe:environ:public:health:consum:polici:commiss:green:integr:product:polici:com:cos,grünbuch
2418,concern:exist:contradict:high:critic:analysi:carri:commiss:current:cfp:share:european:parliament:subsequ:propos:reform:present:green:hard:innov,grünbuch
