id,phrase,classes
514,absolut:deplor:effort:intern:organ:includ:portuguese-angolan:achiev:definit:cease-fir:peac:polit:solut:problem:owe:lack:goodwil:involv:conflict,mission
515,follow:initi:foreign:minist:kinkel:védrine:presid:set:work:parti:belgrad:geneva:interest:state:russia:unhcr:ircc:ecmm:kdom:observ,kdom
516,main:provis:agreement:approv:osc:perman:council:octob:sign:foreign:minist:geremek:jovanov:octob:follow:first:week:unarm:observ:station:kosovo:call:kosovo:verif:led:osc:close:cooper:nato,mission
517,hume:quick,hume-mission
518,furthermor:union:paid:tribut:work:unit:nation:referendum:western:sahara:minurso:continu:play:decis:role:peac,mission
519,consequ:involv:withdraw:osc:view:war,osze-mission
520,son:pilot:plane:board:second:illustr:tragedi:far:engag:merci:concern,hilfsmission
521,need:fully-fledg:diplomat:matter:deem:delic,vertretung
522,say:pleas:cooper:commission:marin:answer:detail:seri:question:follow:detail:set:supplementari:question:number:problem:aris:middl:east:implement:grate:cooper:see:commiss:committe:budgetari:control:visit:middl:east:particular:value-for-money,delegation
523,know:president-in-offic:have:meet:afternoon:head:govern:import:discuss:convey:colleagu:utmost:urgenc:relief:effort:help:kosovar:albanian:continu:european:union:play:lead:role:humanitarian:aid,hilfsaktion
524,reaction:situat:north:korean:regim:shown:slightest:inclin:initi:polit:econom:reform:contrari:impos:harsher:measur:north:korea:maintain:total:control:expert:advis:food:aid:provid:intern:communiti:north:korea:tonn:cereal:tonn:refus:allow:intern:organis:involv:monitor:effect:aid,expertenbesuche
525,subject:referendum:self:determin:western:sahara:novemb:moroccan:minist:intern:affair:driss:basri:said:aaiún:referendum:self-determin:western:sahara:held:juli:postpon:year:account:appeal:lodg:provision:list:voter:drawn:respons:referendum:western:sahara,mission
526,judgement:report:send:check:thing,erkenntnissen
527,sustain:independ:strength:commiss:cours:basic:hous:repeat:recognis,aufgabe
528,precis:case:citizen:member:threaten:death:penalti:countri:coordin:mechan:allow:combin:approach:govern:countri:european:union:countri,mission
529,denni:halliday:resign:posit:director:humanitarian:iraq:protest:sanction:confirm:unicef:statist:thousand:children:die:month:direct:result:sanction,mission
530,support:observ:organis:american:state:led:minist:foreign:affair:guatemala:eduardo:stein,beobachtermission
531,new:method:entail:european:council:rediscov:fundament:strateg:guidanc:allow:council:minist:practic:decis:commiss:prepar:execut:polici,zuwendet
532,light:new:inform:commiss:undertak:case:arrang:zootechn:inspect:requir,tierzüchterische
533,commiss:elector:assess:zimbabw:discuss:member:state:arrang:deal:logist:oper:aspect:exercis:fund:freedom:movement:secur:servic,wahlbeobachtungsdelegation
534,impun:enjoy:rebel:sierra:leon:weak:peace-keep:forc:leav:countri:polit:humanitarian:reason:effect:confront:arm:rebel:threat:futur:unit:nation:peac,friedensmission
535,pleas:inform:consider:current:given:commiss:reorganis:foreign:involv:shift:emphasi:point:taken:account,auslandsvertretung
536,particular:appropri:european:union:main:provid:develop:aid:econom:cooper:main:investor:peru,mission
537,obvious:await:outcom,naheliegend
538,wide:acknowledg:european:union:contribut:reduc:level:violenc:think:recognis:help:build:confid:civil:societi:elect,mission
539,begin:stress:elect:final:report:attach:great:attent:post-elect:phase,abschlußbericht
540,add:head:red:alert,missionschef
541,let:opportun:pay:tribut:elect:unit:observ:includ:friend:norway:kenya:integr:member:european:parliament,mission
542,zimbabw:natur:consequ:support:struggl:african:independ:wish:build:strong:partnership:peac:democrat:zimbabw,mission
543,credit:commission:patten:presenc:area:syria:syria:finish:last:influenc:develop:situat:syria,reise
544,input:provid:report:acp:ministeri:fact-find:fiji:took:mid-august:led:foreign:minist:papua:new:guinea,akp-untersuchungskommission
545,follow:initi:went:belgrad:monday:yesterday:afternoon:visit:podgorica,podgorica
546,brief:european:union:head:departur:montenegro:meet:yesterday:even:presid:djukanov:prime:minist:vujanov,eu-missionschefs
547,complet:clear:ladi:gentlemen:need:parliament:commiss:work:build:new:europ:arduous:task:respons:great:great:potenti,aufgabe
548,recal:european:parliament:argentina:presid:alfonsín:said:democraci:rememb:democraci:post:mortem:longer:democraci,mission
549,last:incomprehens:paradox:countri:particip:peac:promot:human:right:balkan:region:possibl:left:unsolv:public:health:environment:problem:affect:precis:popul:seek:protect,friedensmission
550,council:agre:send:troika:rangoon,troika
551,undertaken:later:month,auftrag
552,mean:dispos:commiss:work:unit:nation:kosovo:unmik:european:agenc:reconstruct:elimin:threat:accord:prioriti:intervent,mission
553,record:excel:colleagu:schori:led:zimbabw,mission
554,presid:commission:honour:ask:commission:patten:lead:elector:observ:sri:lanka,eu-wahlbeobachtungsmission
555,particip:observ:cours:bound:european:union:code:conduct:elector:observ:general:principl:european:union:speak:voic,mission
556,insofar:equal:men:women:object:european:union:need:adapt:updat:think:new:strategi:new:legisl:text:enabl:complet:task:effect,aufgabe
557,unfortun:divert:quick:origin:object:fresh:violenc:tension:erupt:follow:israel:assassin:abdul:ali:mustafa:leader:palestinian:liber:august,auftrag
558,unit:state:receiv:congress:met:hostil:administr,usa-reise
559,regard:transfer:prison:detent:serbia:unit:nation:facil:kosovo:matter:discuss:appropri:author,mission
560,identifi:wide-rang:defici:oper:offici:control:product:standard:sector,produktionsbedingung
561,want:european:turn:away:israel:just:head:belgian:presid,abordnung
562,use:time:text:tabl:amend:fact:restrict:scope:propos,einreiche
563,feel:convinc:american:societi:american:politician:line:europ,mission
564,undoubt:subsidiari:collect:defenc:major:countri:union:attribut:atlant:allianc:turn:respect:subsidiari:collect:defenc:fall:atlant:allianc:autonom,mission
565,refer:capabl:tackl:arm:mass:destruct:nbc:nuclear:bacteriolog:chemic:intellig:capabl:abil:forc:protect:final:capabl:protect:come:known:common:space:european:singl:sky,einsatz
566,framework:wish:express:disapprov:isra:govern:refus:accept:mediat:european:union:april:believ:circumst:associ:agreement:suspend:accord:articl:clear:unequivoc:sign:isra:govern:will:resolv:crisi,mission
567,know:issu:public:declar:establish:common:posit:conflict:support:secretari:powel:region,reise
568,shall:conclud:say:support:un-l:intern:fact-find:investig:event:jenin:ask:today:favour:bear:mind:israel:democrat:countri:did:refus:intern:fact-find:sent:algeria:algeria:near:democrat:israel:today,untersuchungskommission
569,yes:say:israel:entir:convinc:taken:past:week:succeed:set:fear:creat:want:engag:suicid,selbstmordattentaten
570,follow:discuss:commission:patten:indonesian:foreign:minist:wirajuda:novemb:context:commiss:rapid:reaction:mechan:independ:conflict:prevent:indonesia:visit:molucca:sulawesi:papua:februari,mission
571,present:joint:draft:resolut:right:express:deep:respect,leistung
572,hard:surpris:belarussian:head:tri:forc:osc:minsk:resign:refus:necessari:visa:issu,osze-mission
573,hope:send:countri:soon:work:concret:project:notabl:area:terrorist:financ,delegation
574,secur:cover:final:provid:second:half:came:provinci:governor:feder:author,mission
575,recent:year:commiss:fulfil:hunt:aid:somewhat:blind:zeal:see:aid:criticis:practic,aufgabe
576,final:soon:propos,besuche
577,money:avail:fvo:postpon:tell,fvo-besuche
578,european:union:fulli:support:polici:standard:status:pursu:interim:administr:kosovo:just:refer:endors:secur:council:meet:april:year,Übergangsverwaltung
579,attempt:construct:wall:silenc:chechnya:end:osc:eject:intern:organis:major:contribut:end:previous:chechen:war:negoti:settlement,osze-mission
580,brok:chairman:committe:foreign:affair:human:right:common:secur:defenc:polici:mention:iran:talk:tragic:suffer:consequ:misus:weapon:mass:destruct:kuwaiti:prison:war:hidden:properti:return,iran-mission
581,aim:resolv:problem:quick:possibl:yesterday:general:affair:council:discuss:recent:develop:north:korea:intern:effort:allevi:situat:solut:precondit:attach:send:high-level:union:pyongyang,delegation
582,porto:alegr:movement:confirm:kind:outpost:attent:activ:world:public:opinion:quit:clear:member:parliament:present:agre:agenda:feel:worthi:mention,vorposten
583,item:statement:council:commiss:militari:union:yugoslav:republ:macedonia,operation
584,macedonia:see:parliament:break:new:ground,operation
585,reason:committe:foreign:affair:resolut:propos:come:month:send:fact-find:deleg:theatr:oper:order:enabl:mep:pictur:european:union:militari:work,militärmission
586,final:import:real:clear:goal:presenc:forc:told:circumst:come:end:caus:conflict:gradual:albanianis:area:previous:larg:popul:slav,mission
587,bosnia:repres:polic,polizeimission
588,year:take:sfor:nato,sfor-mission
589,negoti:start:agre:negoti:agreement:repercuss:whatsoev:relat:posit:member:state:unit:state:america:regard:request:intern:crimin:court:hand,verhandlungsdelegation
590,need:specifi:ecb:follow:main:object:european:central:bank:maintain:price:stabil,auftrag
591,import:note:find:domest:observ:group:deploy:observ:cover:poll:station:similar:european:union:elect:observ,wahlbeobachtungsmission
592,find:wide:discuss:worldwid:nigeria,mission
593,second:committe:foreign:affair:human:right:common:secur:defenc:polici:seek:special:attent:polic:bosnia:herzegovina,eu-polizeimission
594,import:social:presuppos:stick:goal:valu:set:mean:social:incorpor:convent:draft:intergovernment:confer:resist:european:central:bank:insist:provis:revis,auftrag
595,import:presid:parliament:express:sympathi:victim:condol:famili:tomorrow:feel:appropri:thank:arm:forc:european:countri:current:peac:world,friedensmission
596,patient:minus:beauti:baroqu:art:bernini:europ:counter-reform:era:undilut:pervers:polici:pope-k:dant:alighieri:shameless:whore:exploit:stori:christ:interest:abas:world:affair:vatican:say:happen:today,mission
597,encourag:take:greater:step:committe:report:disappoint:far:concern,aufgabe
598,typic:man:die:tri:fulfil:peac,friedensmission
599,best:demand:mediat:unit:nation:re-establish:work:haitian:polic,un-mission
600,meantim:ask:restor:unit:nation:work:haitian:polic:disband:so-cal:special:brigad:suggest:special:envoy:disarm:militia,mission
601,year:secretary-gener:day:european:parliament:adopt:resolut:support:unit:nation:inspector:iraq,mission
602,pass:let:say:except:import:role:elect:observ:play:develop:democraci:world,wahlbeobachtermissionen
603,european:union:strong:support:special:repres:unit:nation:secretary-gener:kosovo:harri:holkeri:unit:nation:kosovo:kfor:determin:effort:stabilis:situat:ensur:implement:secur:council:resolut,mission
604,year:tri:reform:institut:legitim:credibl:eye:citizen,aufgabe
605,sort:oper:umbrella:practic:independ:state:send:repres:european:council:diplomat:state:need:special:agreement:order:regul:relat:merci:guarantor:power:foreign:court,delegation
606,led:offici:démarch:septemb:receiv:maldiv:govern:strong:public:statement:call:presid:releas:prison:lift:emerg:continu:constitut:reform,mission
607,council:commiss:need:alloc:fund:order:set:necessari:visa:inform:ensur:avail:expert:carri:new:member:state,visa-informationssystem
608,council:discuss:posit:includ:support:offer:recent:approv:extens:african:union:darfur,mission
609,member:observ:sent:monitor:elect:saw:way:conduct,beobachtergruppe
610,chairman:deleg:relat:albania:bosnia:herzegovina:serbia:montenegro:includ:kosovo:delight:militari:necessari:european:hand:back:great:financi:civilian:commit:leadership:commission:patten,militärmission
611,undoubt:import:european:union:promot:democraci:rule:law,aufgaben
612,modern:democrat:free:turkey:join:european:union:accomplish,mission
613,cent:total:cost:expand:financ:contribut:eur:million:peac:facil:member:state:provid:addit:financi:logist:support:planner:militari:observ,mission
614,regret:need:welcom:fact:depart:peace-keep:oper:set:special:investig:team:look:case:sexual:abus:exploit:perpetr:member:organis:drc:particular:bunia,un-mission
615,accord:articl:iii:exampl:polici:ensur:equal:men:women:promot:environ:protect:consum:protect:social:right:employ:guarante:public:servic:servic:general:econom:necessari:condit:fulfil,aufgaben
616,major:opportun:revitalis:partnership:defin:common:prioriti,aufgaben
617,moldovan:govern:invit:intern:observ:long:advanc:hope:member:european:parliament:observ,beobachtungsmission
618,regular:contact:said:contribut:eur,abordnung
619,european:union:deepli:commit:hand:contribut:eur:million:humanitarian:aid:direct:pay:cost:ami:aim:maintain:relat:stabil:darfur,Überwachungsmission
620,welcom:effort:sudan:conflict:recent:creation:-man:strong:umi,un-mission
621,evalu:carri:march:particip:unit:nation:european:union:assess:need:enhanc:peace-support:effort:darfur:includ:explor:way:strengthen:ami,mission
622,commiss:readi:support:hold:elect:includ:send:european:union:elector:observ,wahlbeobachtermission
623,presid:septemb:european:parliament:adopt:resolut:condemn:offenc:commit:minor:serbian:provinc:vojvodina:consequ:late:deleg:led:mrs:dori:pack:visit:provinc:fact-find,untersuchungskommission
624,unless:accomplish:constitut:treati:kill,mission
625,began:train:iraqi:polic:judiciari:penitentiari:offici:yesterday:make:valuabl:contribut:iraqi:govern:effort:increas:author:entrench:rule:law,mission
626,allow:notabl:effort:reconstruct:iraq:announc:commiss:represent:open:baghdad:send:observ:decemb:elect,beobachtermission
627,macedonia:train:polic,eu-missionen
628,yesterday:return:observ:parliamentari:elect:albania:said:elect:step:right:direct,beobachtermission
629,instanc:want:clear:find:exploratori:relat:work:potenti:area,erkundungsmission
630,strong:believ:need:remind:european:parliament:european:institut:direct:elect:citizen:accord:law:assign:format:implement:european:union:budget,mission
631,european:union:work:build:capac:iraqi:secur:forc:judiciari:integr:rule:law:polic:train,mission
632,presid:opportun:thank:commission:hübner:fact-find:keep:undertak:part:union,hübner
633,sens:report:present:inventori:analysi:lay:improv:rule:enjoy:public:support:ensur:proper:enforc:equip:instrument:ombudsman:power:respons:need:perform:monitor:role:independ:refer:court:free:charg:citizen-friend:manner,auftrag
634,insist:manfr:nowak:unit:nation:special:rapporteur:tortur:given:free:access:tenzin:rinpoch:arriv:china:inspect:week,inspektionsreise
635,doe:want:thing:separ:world:defenc:polici,einsatz
636,fact:virtual:unanim:europ:make:hope:imposs,mission
637,visit:import:enabl:head:situat:ethnic:minor:hand:includ:chosen:return:central:highland:cambodia,missionsleiter
638,emphasis:exampl:council:conclus:decemb:inform:council:doubt:behalf:human:right:defend:launch:activ:lobbi:campaign:leadership:head:countri,missionschef
639,polit:european:union:head:launch:structur:polit:dialogu:ethiopian:govern:accord:articl:cotonou:agreement,missionschef
640,resumpt:perman:presenc:osc:field:chechnya:case:welcom,feldmission
641,offici:report:awar:statement:member:organis:draw:attent:defici:expect:alleg:proper:investig,untersuchungskommission
642,cfsp:launch:aceh:monitor:monitor:complianc:peac:agreement,aceh-beobachtermission
643,idea:militari:democrat:republ:congo:defenc:budget,eu-militärmission
644,head:collect:draw:human:right:fact:sheet:period:report:implement:human:right:guidelin:detail:analys:develop:countri:concern:human:right:democraci,eu-missionschefs
645,european:citi:cultur:project:import:role:undeni:contribut:preserv:divers:rich:european:cultur:heritag,auftrag
646,develop:countri:access:healthcar:spend:amount:money:send:humanitarian:restrict:area,einsatz
647,european:union:decid:extend:mandat:respect:train:iraqi:forc:law:order:forens:medicin,mission
648,unfortun:fact:commission:world:head:women,eu-missionen
649,regard:observ:elector:process:commiss:plan:send:team:elector:expert:earli:june:help:constitut:referendum:juli:fact-find:mission:assess:advis:use:feasibl:futur:observ:necessari:elector:observ:observ:general:municip:elect:novemb:presidenti:elect:march,beobachtungsmissionen
650,histor:union:support:promot:democrat:idea:govern,mission
651,regard:believ:lami:ask:mean:travel:diplomaci:exploratori:solut:mean:european:union:institut:confessionari:say:tri:mean:bilater:meet:interlocutor:talk:thing:dare:rais:tabl:green:room:general:meet,erkundungsmission
652,opportun:respond:comment:regard:agenc,aufgaben
653,first:mobilis:civil:protect:mechan:european:countri:coordin:aid:address:specif:problem:transport:humanitarian:aid:given:countri:offer:aid:did:mean:transport:specif:problem:need:examin:futur,entsendung
654,presid:head:european:union:elect:observ:democrat:republ:congo:stay:countri:occas:commission:commiss:entrust:respons:octob,wahlbeobachterdelegation
655,sycoph:congratul:general:morillon:way:carri:elect:observ,beobachtermission
656,fulli:agre:minist:lehtomäki:mep:said:unmik:replac:kind:eumik:leaner:streamlin:intern:presenc:intern:civilian,mission
657,success:drag:islam:christian:far:away:terribl:certainti:centuri,mission
658,support:darfur:peac:african:union:sudan:ami:set,mission
659,repres:european:parliament:india:prepar:summit:confid:india:strateg:partner,reiste
660,right:parliament:alien:right:treat:exact:day:hold:plenari:sit:furthermor:agenda:contain:adopt:import:text:direct:postal:servic,plenarversammlung
661,introduc:intern:market:need:determin:clear:unambigu:rule:play:frame:control:open:singl:market:preserv:public:servic:postal:servic,postdienst
662,council:provid:inform:roberto:report:respons:parti:concern:recent:contact:activ:propos:continu:upgrad:view:forthcom:assumpt:ireland:presid:council,funktion
663,mediat:nyerer:ajello:stonewal:mistrust:faction:especi:attitud:extremist:belgian:french:school:bujumbura:close:french:militari:civil:cooper:suspend:activ:ngos:suspend:nation:polit:dialogu:reach:deadlock:violenc:escal:hinterland:let:minc:word:presid:armi:use:violenc:civilian:popul,vermittlungsmission
664,necess:appli:particular:scientif:achiev:field:biotechnolog:especi:field:genet:hand:offer:vast:possibl:area:health:prevent:treatment:diseas:harbour:signific:danger:deviat:true:medicin:scienc:incalcul:consequ:futur:mankind,genetik
665,commiss:deleg:head:member:state:close:contact:intern:committe:red:cross:monitor:close:situat:prison:abera:yeman,missionschef
666,view:graviti:humanitarian:situat:zair:mrs:bonino:undertook:januari:februari:view:facilit:access:humanitarian:aid:east:countri,mission
667,general:affair:council:european:union:march:decid:send:albania:advis:albania:author:humanitarian:econom:polit:issu:question:secur,mission
668,certain:reason:accept:itali:consid:appropri:itali:organ:intervent:bring:humanitarian:assist:albania,mission
669,racist:rant:confirm:pair:yesterday:statement:italian:undersecretari:repres:main:parti:left:govern:effronteri:arrog:assign:humanitarian:assist:secur:object:secur:fall:freely-elect:presid:berisha,mission
670,madam:presid:contrast:sign:vote:person:capac:compromis:resolut:albania:approv:say:agre:urgent:need:send:intern:humanitarian,mission
671,repeat:consid:essenti:treati:object:aim:specif:affirm:equal:men:women:constitut:communiti,aufgaben
672,exampl:petit:opencast:lignit:mine:garzweil:committe:thought:inform:provid:petition:insuffici:decid:send:fact-find,mission
673,tell:programm:basic:target:entrust:treati:accomplish,rundum
674,inter-st:level:co-oper:includ:non-bind:support:defenc:issu:common:effort:intern:peac:keep,auftrag
675,reform:union:lose:momentum:depriv:strength:coher:fear:collaps:weight:histor:enlarg,mission
676,share:aim:report:regard:need:ensur:high:level:social:protect:european:union:analysi:note:converg:criteria:limit:budgetari:margin:manoeuvr:member:state:fulfil:social,genügen
677,certain:american:say:govern:iraq:fall:european:diplomat:final:unifi:question:creat:condit:democrat:evolut:use:generous:approach:countri:leader:exploit:collect:paranoia:feed,diplomatie
678,citizen:bore:uninspir:build:new:europ:reson,mission
679,embrac:total:support:given:secretari:general:unit:nation:undertaken:iraq,mission
680,first:wholeheart:thank:parliament:committe:involv:deal:swift:propos:fact:special:parliament:leadership:spencer:went:sarajevo:acquaint:situat:ground,delegation
681,earli:head:tel:aviv:monitor:isra:settlement:activ:situat:jerusalem:human:right:situat:west:bank:gaza,missionsleiter
682,wish:commission:monti:luck:practic:imposs,mission
683,last:regard:bilater:arrang:countri:defin:presid:euro:ecofin:council:case-by-cas:basi:think:simpli:common:sens,mission
684,member:peripher:countri:low:salari:spanish:finn:portugues:longer:maintain:activ:presenc:parliament:contact,niedriglohnland
685,awar:effort:osc:seek:peac:region:shoestr:budget:great:deal:commit:restrict:exercis:mandat,osze-mission
686,worth:remind:commiss:ask:arrang:council:minist:seek:solut:problem:just:highlight,ministerratstagung
687,osc:observ:have:desir:effect,osze-verifizierungsmission
688,near:imposs:distinct:controversi:point:general:direct:parliament:express,mission
689,want:commiss:strength:abil:integr:provid:resourc:need:deal:new:task:exampl:area:enlarg:humanitarian,aufgaben
690,possibl:imagin:greater:fiasco:term:rescu:well-intent:begin,rettungsaktion
691,word:peac:begin:task:east:timor:delay,uno-friedenstruppe
692,strategi:consist:discredit:spanish:govern:falsiti:furthermor:display:deceit:irrat:irrespons:sectarian:show:clear:incapac:understand:parliament:exploit:tragic:death:child:truli:worri:job:start:way,aufgabe
693,long-term:prospect:rehabilit:report:commiss:repres:particip:world:bank-l:assess:east:timor:evalu:soon:return:brussel:tomorrow,informationsreise
694,regard:intern:solidar:clear:joint:assess:coordin:world:bank:element:commiss:particip:finish:work:area,evaluierungsmission
695,line:desir:read:took:stand:budget:establish:specif:point:multiannu:natur:eur:million:alloc:reconstruct:east:timor:increas:view:inform:provid:joint:assess,evaluierungsmission
696,conduct:auspic:unit:nation:situat:european:union:fulfil:oblig,mission
697,consequ:consid:support:environment:life:financi:instrument:help:communiti:polici:environment:sector:contribut:substanti:fulfil:communiti:achiev:high:level:environment:protect:improv,aufgabe
698,sum:overal:balanc:sens:feel:compat:guid:action:parliament:govern:presid:enlarg:budget:govern,mission
699,follow:member:state:agreement:azor:commiss:week:zimbabw:look:necessari:arrang:observ:team:coordin:elect:observ:initi:sadc:commonwealth,delegation
700,subject:burma:measur:council:consid:take:exist:measur:appear:inadequ:second:troika:meet:greater:success:common:posit:burma:come:renew:octob,mission
701,believ:right:direct:doe:appli:public:broadcast:organis:view:specif:natur:divorc:democrat:social:cultur:need:member:state:negat:impact:abil:fulfil:public:servic,auftrag
702,european:union:far:largest:observ:deploy:countri:oper:right:nation:contribut:signific:coordin:overal:elector:monitor:effort:zimbabw,beobachterdelegation
703,pleasur:present:final:report:elect:observ:zimbabw:european:parliament:institut:taught:joy:work,eu-beobachterdelegation
704,commit:africa:democraci:worldwid,mission
705,impress:power:reinforc:paragraph:talk:precis:embassi:coordin:represent:exampl:member:state:desir:arrang:diplomat:combin:deleg,mission
706,multin:advisori:polic:element:albania:form:author:weu:council:deploy:albania:widen:develop:scope:follow:adopt:march:joint:european:union:contribut:re-establish:viabl:polic:forc:albania,aufgabenbereich
707,need:ensur:statut:nation:intern:sport:feder:lay:statement:contain:clear:precis:rule,statut
708,presid:commiss:fulli:support:decis:secretari:general:special:repres:kosovo:bernard:kouchner:hold:kosovo:municip:elect:octob:effort:kosovo:unmik:organis:elect,un-mission
709,common:posit:afghanistan:european:union:support:unit:nation:special:afghanistan:effort:achiev:peac:undertaken:general:secretari:special:repres,sondermission
710,biarritz:did:manag:dispel:storm:cloud:attend:promot:democratis:european:union,fortschrittsprojekt
711,document:circul:european:commiss:exampl:refus:public:report:concern:inter:alia:custom:assist:cam:establish:albania,mission
712,world:germani:carri:programm,weltmission
713,unaccept:controversi:degre:inform:nato:claim:given:govern:militari:author:countri:particip:good:condit:arm:forc:secur:forc:took:militari:polic:oper,mission
714,presid:respons:parti:hand:young:took:commend:militari:oper:bosnia:kosovo:cours:famili:beneficiari:peace-keep:balkan:peopl,friedensmission
715,chamber:know:europ:main:oper:market:frontier:market:bought:sold:infect:meat:bone:meal,fleischmehl
716,issu:consid:immedi:releas:serbian:prison:transfer:kosovo,uno-mission
717,brussel:discuss:nigeria:futur:programm:countri:implement,mission
718,urg:way:open:high:commiss:osc:red:cross:permit:evalu:atroc:come:rescu:popul,abgesandte
719,legitimaci:function:polit:natur:presenc:union:observ:proper:polit:role:repres:valu:european:union,wahlbeobachtungsmissionen
720,think:paragraph:motion:resolut:contain:fava:report:right:emphasis:fact:ideal:chair:member:european:parliament,mission
721,time:independ:seen,mission
722,determin:natur:observ,bedarfsermittlungsmissionen
723,core:experienc:appropri:technic:expertis,wahlbeobachtungsmission
724,involv:member:hous:elector:observ:plain:make:consider:sens,wahlbeobachtungsmissionen
725,chief:observ:spokesman:elect:observ,eu-wahlbeobachtungsmission
726,report:recognis:aim:parliamentari:realli:ensur:best:possibl:visibl:aeu,mission
727,final:parliamentari:plough:way:world:illumin:light:europ:exampl:stop:franc:investig:rumour:hidden:fund:parti,mission
728,council:commiss:korea,delegation
729,presid:european:union:strong:support:presid:kim:dae-jung:sunshin:polici:basi:led:göran:persson:colleagu:chris:patten:particip:took,delegation
730,final:special:attent:paid:report:note:arrang:govern:relat:extern:servic:deleg:european:parliament:regard:have:systemis:contact:report:appear:head:deleg:parliament:compet:committe:regard:deleg:take:job:provid:assist:connect:visit:member:european:parliament:countri,reisen
731,statement:observ:report:opposit:candid:list:instanc:irregular:fraud:said:mar:vote,beobachtermission
732,honour:member:recal:faro:meet:european:council:june:year:member:state:sign:ambiti:target:polic:offic:intern:avail,einsatz
733,chechnya:situat:proper:current:plan,tschetschenien
734,feel:right:rais:issu:wto:reform:legitimaci:transpar:decis:lose:sight:wto:primari:uniqu:extend:intern:trade,wto-reform
735,intern:forum:globalis:observ:exampl:result:qatar:signifi:ultim:triumph:world:trade:exclud:civil:societi:shape:econom:system,mission
736,critic:speech:term:content:hard:word:disagre:detect:element:creep:speech,herausgehört
737,ask:consid:send:chechnya,eu-mission
738,notic:countri:extent:reli:aid:treat:appeal:fair:democrat:elect:contempt:forc:withdraw:observ,wahlbeobachtungsdelegation
739,inabl:lead:frustrat:open:humili:seen:recent:israel:exampl,mission
740,believ:essenti:urgent:complet:indispens:cooper:parliament:cours:start:creat:law:petersberg:task:appli:start,mission
741,agre:middl:east:success:particular:repair:damag:suffer:previous:repeat:explain:voter:long:soon,mission
742,vote:lamassour:report:reason:given:repli:convent:questionnair:union,aufgaben
743,talk:phone:meet:inform:troika:time:visibl:way:clarifi:serious:moment,mission
744,clear:broader:concept:relat:recit:report:say:compani:investor:consensus:develop:broader:simpli:make:profit:challeng:success:lie:combin:profit:sustain:respons,aufgabe
745,food:veterinari:offic:short:assist,flankierend
746,abrog:democrat:constitut:osc:sent:observ:countri:aim:re-establish:dialogu:help:restor:foundat:democrat:order,beobachtermission
747,believ:protest:vigor:clear:normal:relat:european:union:possibl:dialogu:basi:osc:begun,osze-mission
748,irish:troop:proud:record:serv:peace-keep:humanitarian:abroad:auspic:unit:nation:mandat:irish:want:continu:case:futur,mission
749,necessari:jeopardis:intern:peacekeep:just:point:superpow:play:rule,friedensmission
750,deni:remark:effici:work:carri:inspector:unit:nation:iaea:renounc:futur:disarma:control,abrüstungskontrollmission
751,quit:simpli:accept:aid:financ:turn:prevent:work,hilfsmission
752,presid:commend:pakistan:author:cooper:fulli:awar:receiv:formal:invit:author:refus:sign:memorandum:understand:includ:agreement:provid:secur:cover,delegation
753,presid:order:add:inform:provid:possibl:ivori:coast:first:issu:secur:carri:relat:acp:assembl:type:case:express:scarbonchi:understand:accus:direct:bear:mind:presid:ivori:coast:vice-presid:socialist:intern:special,mission
754,budget:come:year:bear:joint:cost:polic:bosnia,polizeimission
755,necessari:send:team:establish:known,untersuchungsteam
756,fvo:programm:inspect:mention,besuche
757,heard:announc:inspect:countri:year,inspektionsreise
758,program:document:govern:select:project:set:elig:theme:support:includ:freedom:express:independ:media:refin:context:program:identif:focus:countri:european:initi:democraci:human:right,programmplanungsreisen
759,regard:paragraph:resolut:point:octob:commiss:propos:govern:equatori:guinea:conduct:evalu:overal:applic:activ:associ:consolid:rule:law:promot:respect:human:right:laid:cooper:programm,mission
760,march:confer:tangibl:decis:send:peace-keep:forc:protect:civilian:popul:occupi:territori:refus:allow:israel:obstruct:humanitarian,mission
761,council:offici:consult:european:parliament:divest:respons:give:soldier:member:state:parliamentari:support:far:support,mission
762,short:contrari:committe:foreign:affair:purport:realli:take:nato,mission
763,basi:inform:brought:decis:taken:support:elector:send:observ:elect:juli:make:sens:advis:feasibl,wahlbeobachtermission
764,survey:assist:associ:conclud:number:year:assist:medic:cover:insur:accid:workplac:travel:insur,dienstreise
765,studi:avail:reveal:have:place:work:cost:eur:million:year:eur:million:infrastructur:eur:million:extra:staff:eur:million:miscellan:cost,dienstreise
766,echo:restart:need:assess:monitor:soon:secur:condit:allow,kontrollbesuch
767,preparatori:expert:current:field,expertenmission
768,head:team:did:extrem:profession:job,mission
769,instead:verifi:address:shortcom:criticis:elect:observ,wahlbeobachtungsmission
770,madam:presid:honour:today:present:observ:final:report:elect:nigeria:hand:speak,wahlbeobachtungsmission
771,conduct:adequ:receiv:signal:necessari:materiel:suppli:late,mission
772,european:union:continu:attent:clear:recent:visit:april:chechnya:troika:head:moscow:support:resumpt:osc:activ:region:mention:earlier,missionschef
773,remind:appal:attack:baghdad:express:deep:condol:famili:kill:injur:note:appal:tragic:untim:death:sergio:vieira:mello:outstand:human:right:defend,un-hauptquartier
774,point:call:fund:polic,polizeimission
775,underlin:food:veterinari:offic:commiss:carri:seri:audit:member:state:recent:year:order:clear:assess:situat:potato:product:communiti,prüfungszwecken
