id,phrase,classes
964,clear:perfect:normal:commission:write:colleagu:run:decis:choic:word:unfortun,lettera
965,presid:answer:question:commission:fischler:indic:member:hous:earli:autumn:intend:publish:statist:inform:recipi:direct:payment:classifi:accord,lettera
966,commiss:given:opportun:re-evalu:estim:connect:autumn:amend,lettera
967,reason:howitt:miss:did:opportun:repli,lettera
968,consequ:spirit:spirit:stabil:growth:pact:better:wors:maastricht:requir:question,lettera
969,note:octob:iranian:ambassador:assur:case:stone:recent:month:direct:issu:compet:author:cessat:observ,lettera
970,decis:send:north:korea:reconfirm:invit:parliamentari:deleg:come:brussel:week,lettera
971,hundr:angri:angri:e-mail:sign:human:interinstitut:tragedi,lettera
972,item:report:behalf:committe:budget:draft:general:budget:european:union:financi:year:modifi:council:section:bud:amend:draft:general:budget:european:union:financi:year,lettera
973,sign:offici:mention:honour:member:question:signifi:awar:requir:prevail:uncondit,lettera
974,receiv:wale:countri:ask:european:parliament:tri:stop:war,lettera
975,obvious:parliament:aim:defend:posit:instead:ensur:grey:area:left:legisl:public:particip:justifi:imposs:owe:blunder:legisl,lettera
976,spirit:law:clear:stand:elect:pasqua:awar:immedi:consequ,lettera
977,regret:member,lettera
978,probabl:receiv:number:addit:survivor:network:relat:pretti:grim:stori:advers:consequ:salt:aspartam,lettera
979,chang:legal:base:rapporteur:attempt:promot:new:power:parliament:appear:compli:spirit:treati,lettera
980,yes:prepar:exchang:relev:author:send:copi:cours:week,lettera
981,occas:carri:presid:klaus:hänsch:inform:aung:san:suu:kyi:award:sakharov:prize:freedom:thought,lettera
982,understood:receiv:propos:read:exist:legisl:innumer:receiv,lettera
983,critic:boil,lettera
984,presid:british:member:hous:receiv:number:person:constitu:petition:case,lettera
985,repli:member:yes:reason:commiss:sent:formal:notic,lettera
986,presid:member:draw:attent:sent:info-point:europ:inform:lose:fund:commiss,lettera
987,date:june:martinez:fernandez:secretari:coastlin:waterway:spanish:environ:ministri:acknowledg:analysi:commiss:correct,lettera
988,certain:commiss:will:cooper:give:rübig:benefit:experi:carri:train:activ:care:send:line:shall:pain:matter:dealt:adequ:fashion,lettera
989,presid:niyazov:presid:chirac:express:desir:consolid:deepen:warm:relat:franc:turkmenistan,lettera
990,particular:innov:propos:written:right:state:right:suspect:defend:hand:defend:suspect:contact:author:proceed:concern:detail:avail:languag,procedenti
991,draw:attent:contain:specif:fact,lettera
992,impact:employ:public:privat:sector:work:practic:appli:disabl:direct:concern:reason:adapt:appli,lettera
993,commiss:deepli:regret:council:follow:spirit:treati:stabil:growth:pact:unanim:approv,lettera
994,receiv:rapporteur:urg:commiss:extend:durat:annex:year:order:total:period:applic:year,lettera
995,let:quot:receiv:constitu:cornwal,lettera
996,assumpt:spent:send:standard:cost:penc:impact:household:annual:cost:increas:nation:oper:increas:postag:penni,lettera
997,last:presid:deplor:initi:adopt:member:state:send:commiss:persuad:impos:substanti:reduct:communiti:budget:financi:perspect:period,lettera
998,come:public:access:actual:text:formal:notic:reason:opinion:rule:agre:council:parliament:need:respect,lettera
999,commission:respons:basic:formal:notic:sent:subsequ:legal:taken:citizen:ireland:want:copi:sent:irish:govern:fact,lettera
1000,press:say:blair:berlusconi:write:joint:friendship:understand:blair:travel:dublin:tomorrow:talk:taoiseach,lettera
1001,exampl:italian:swedish:stamp:franc:intern:postal:market:real:distort:competit:differ:postal:system,lettera
1002,march:greek:minist:interior:inform:meropi:kaldi:appoint:member:european:parliament:replac:folia:effect:march,lettera
1003,wish:bring:attent:hous:content:sent:president-in-offic:ecofin:minist:charli:mccreevi:march:chair:committe:econom:monetari:affair:mrs:randzio-plath,lettera
1004,written:effect:presid:commiss:prodi,lettera
1005,far:agre:view:judg:latest:javier:solana:presid:prodi:assess:Öçalan:pkk:successor:organis:somewhat:naiv:exagger:underst:depend:chosen:way:put:said:thing:reason:lock:year:sentenc:confirm:teeth:rule,lettera
1006,barón:crespo:wrote:committe:citizen:freedom:right:justic:home:affair:breach:rule:procedur:sent:cox:sent:repli:answer,lettera
1007,yesterday:confer:presid:watson:attend:decid:ask:presid:parliament:borrel:forward:president-design:commiss:barroso:committe:hous:contain:outcom:hear:note:draw:conclus,lettera
1008,word:address:presid:european:parliament:written:chairman:committe,lettera
1009,liter:hundr:concern:citizen:council:failur:reach:agreement:april:commiss:propos:transport:live:anim,lettera
1010,use:alibi:set:asid:valu:adjust:turkish:demand:connect:spirit:copenhagen:criteria:recognit:member:state:european:union:understand:mean:recognit:republ:cyprus,lettera
1011,comment:point:import:present:moment:ensur:promis:kept:remain:dead:occas:word:aid:reach:citizen:need:quick:effici:squander:stolen:corrupt:intermedi:link,lettera
1012,glad:sent:presid:parliament:josep:borrel:iranian:ambassador:help:stone:carri:end:year:delay:sentenc:commut,lettera
1013,written:kalla:ask:correct:answer:borrel:receiv:copi,lettera
1014,end:held:talk:president-in-offic:council:juncker:kept:confer:presid:constant:inform:progress:talk:tell:follow:exchang:took:week:have:heard:opinion:polit:group:speak:telephon:presid:commiss:barroso:tell:presid:european:parliament:behalf:institut:cours:particip,intrattenuta
1015,member:cashman:advis:barroso:quot:slovenia:politician:obvious:public:encourag:discrimin:minor:end:quot:propos:commiss:launch:investig:slovenian:govern,lettera
1016,presid:presid:hous:today:posit:clear:publish:morn,lettera
1017,agreement:sign:today:notwithstand:intend:strengthen:democraci:european:union:oper:european:citizen:unquestion:call,lettera
1018,understand:irish:govern:recent:respond:commiss:request:clarif:role:financ:public:servic:broadcast:ireland,lettera
1019,commiss:note:suggest:uzbek:author:relat:intern:inquiri:contain:presid:karimov:unit:state:secretari:condoleezza:rice:copi:sent:commission:ferrero-waldn,lettera
1020,commiss:fulli:awar:subject:great:regret:legal:proceed:begun:pursu:ultim:conclus:doubt:decis:discontinu:proceed:right:fulli:conform:constant:jurisprud:court:matter:infring:proceed,lettera
1021,closer:inspect:word:dead:written:door:red:cyril:knife:stuck:middl:door,carattere
1022,copi:rasmussen:prime:minist:denmark:state:support:chang:rule:procedur,lettera
1023,write:health:problem:husband:continu:deni:necessari:health:care,lettera
1024,commiss:decid:launch:infring:proceed:spain:issu:sent:formal:notic:march,lettera
1025,view:lack:progress:day:plan:send:compet:author:spain:ask:appropri:measur:remedi:situat,lettera
1026,need:say:dictatorship:cuba:receiv:ton:insult:find:excus:dictatorship,lettera
1027,awar:thank:cope:novemb:year:presid:autonom:communiti:rioja:sent:presid:ask:cooper:activ:defend:spanish:knowledg:commiss:cut:number:translat:interpret:languag,lettera
1028,exampl:came:week:biggest:environment:organis:give:mislead:pictur:right:access:justic:possibl:open,lettera
1029,conclud:express:grave:disappoint:presid:nation:parliament,lettera
1030,presid:art:write:certain:flourish,scrivere
1031,govern:expect:abid:spirit:treati:european:law,lettera
1032,intent:exchang:lloyd:case:presid:close:matter:assur:petition:support:european:parliament,lettera
1033,vigil:ensur:spirit:agreement:compli,lettera
1034,welcom:open:construct:approach:meet:recent:regard:issu:inform:parliament:activ:energi:communiti:address:concern:committe:social:human:right:issu,lettera
1035,sent:frattini:call:commiss:updat:rule:data:protect:sis:decis:purpos:consist,lettera
1036,refrain:point:send:poetter:instead:precis:talk:discrimin:right:equal:opportun:outrag:woman:italian:woman,lettera
1037,law:import:control:applic:equal:control,lettera
1038,recal:explos:reaction:sent:special:rapporteur:april:warn:situat:son:jong:nam,lettera
1039,committe:budget:gave:opinion:favour:associ:agreement:european:union:kingdom:morocco:sign:chairman:committe,lettera
1040,worri:fact:edinburgh:facil:econom:invest:fund:establish:edinburgh:remain:dead,lettera
1041,good:ferri:servic:link:cross-:channel:state:communiti:remain:dead:fund,lettera
1042,attitud:negat:spirit:concili:procedur,lettera
1043,refer:statement:dini:debat:juli:think:commission:kinnock:juli:quit:clear:point,lettera
1044,readi:admit:rule:appli:favour:machin:superior:human:intent,lettera
1045,note:await,lettera
1046,run:risk:find:jumbl:instrument:field:especi:convent:protocol:protocol:convent:issu:corrupt:far:edifi:result:ineffect:convent:remain:dead:help:generat:great:deal:confus,lettera
1047,admit:follow:close:dublin:summit:french:german:govern:publish:joint:stronger:cooper:evid:flexibl:need:enlarg,lettera
1048,propos:programm:communiti:entir:keep:spirit:treati,lettera
1049,matter:scapagnini:rais:willing:maintain:contact:parliament:matter:subject:wrote:presid:hänsch:octob:wish:record:took:direct:contact:parliament:committe:research:technolog:develop:energi:march:june:juli:septemb:dublin:week:socialist:meet,lettera
1050,view:madam:presid:decis:infring:spirit:rule:rule:procedur:know:kristoffersen:lot:concern,lettera
1051,interest:fair:justic:believ:practic:end:spirit:law:prevail,lettera
1052,madam:presid:commission:took:day:belgium:netherland,lettera
1053,talk:non-exist:forg,lettera
1054,ask:read,lettera
1055,point:read:hänsch:read:pasti:repli:clear:reason:face:accus:right:heard:natur:rule:provid:opportun:self-def,lettera
1056,hous:propos:read:question,lettera
1057,parliament:agre:propos:shall:read,lettera
1058,presid:delight:read,lettera
1059,appal:pasti:read,lettera
1060,presid:commission:dear:colleagu:prior:summit:dublin:decemb:presid:jacqu:chirac:chancellor:helmut:kohl:joint:sign:irish:presid,lettera
1061,agre:rapporteur:regul:cohes:fund:compli:spirit,lettera
1062,activ:engag:translat:practic:measur:announc:communic:novemb:cohes:environ:decemb:known:declar:intent,lettera
1063,commiss:endors:amend:propos:alphanumer:code:compris:member:birth:remaind:number,lettera
1064,second:council:instruct:refer:given:commiss:follow:let:presid:includ:parliament:minut:council:minut:hand:secretariat,scrupolosamente
1065,sent:knowledg:confer:presid:clear:committe:deleg:author:rule:procedur,lettera
1066,saw:press:describ:deleg:knowledg:confer:presid:mere:convey:told:british:govern,lettera
1067,insist:correct:interpret:converg:criteria:reject:simplif:talk:symbol:recent:ecofin:council:have:read:newspap:day:fear:gradual:bog:symbol:discuss:increas:difficult:produc:interpret:converg:criteria:keep:spirit:maastricht:treati,lettera
1068,latest:issu:hong:kong:human:right:monitor:news:possibl:read:follow:histori:judg:britain:poor:hold:hong:kong:polit:life,letter
1069,belarus:minist:foreign:affair:condit:said:discuss:deputi:suprem:council:current:parliament:constitut:chang:need:establish:better:separ:power,lettera
1070,questionnair:sent:partner:region:engag:twentyf:hour:hear:differ:place,lettera
1071,great:deal:ensur:spirit:treati:respect:area,lettera
1072,madam:presid:agre:yesterday:confer:ask:presid:write:turin:cathedr,missiva
1073,congratul:rapporteur:person:illustr:report:nobl:prizewinn:literatur:juan:ramón:jiménez:centuri:famous:complain:nois,lettera
1074,hand:commiss:mean:commission:franz:fischler:date:june:urg:franc:utmost:urgenc:measur:need:guarante:freedom:movement:good:franc,datata
1075,area:rectifi:clear:need:cover:say:clear:hous:question:outcom:bureau:work:relat:transpar:control:call:parliament:resolut:decemb:year:concern:member:allow,lettera
1076,commit:senegales:author:set:concret:minist:fisheri:commission:bonino:confirm:decis:senegales:author:alloc:total:compens:treasuri:remain:fisheri:sector:basi:aim:sustain:develop:refer:head:protocol,lettera
1077,look:forward:rectifi:commiss,lettera
1078,decis:contrari:edinburgh:decis:confirm:need:futur:treati:amsterdam,lettera
1079,decis:notifi:european:foundat:osteoporosi:august:submit:applic:commiss:xxiii:decemb:told:prospect:cancel:contact:commiss:march:june,lettera
1080,situat:show:pass:european:institut:disregard:text:want:justifi:reject:budget:principl,lettera
1081,achiev:receiv:rectifi:commiss:read:european:parliament:budget,lettera
1082,thousand:clear:identifi:cuban:citizen:resid:cuba:sign:address:presid:nation:assembl:power:republ:cuba:respect:request:accord:articl:constitut:plebiscit:held:consult:wish:amend:constitut:effect:guarante:freedom:express:freedom:associ:plural:elect:govern:direct:free:secret:ballot,indirizzata
1083,particular:agre:propos:regard:fish-farm:squid:understand:concern:express:mrs:bonino:govern:canari:island:decemb:respons:biolog:desert:territori:water:morocco,lettera
1084,commiss:indic:member:state:current:link:cost:first-weight:correspond:usual:domest:intern:mail,lettera
1085,motorist:greec:car:commission:-have:remov:european:symbol:replac:white:sticker:black:travel:franc,lettera
1086,thank:belgian:author:suggest:polic:presenc:area:reinforc:visibl:polic:bureau:emerg:number:set:immedi:vicin:institut,lettera
1087,rule:clear:complaint:inform:complaint:necessarili:base:precis:fact:commiss:contact:organ:compani:concern:ask:explan,lettera
1088,commiss:warn:june:year:professor:weatheril:oxford:univers,lettera
1089,accord,lettera
1090,receiv:confirm:coupl:belgium:citizen:tri:ticket:normal:way:evid:say:yes:rest,lettera
1091,consider:content:indic:major:attend:vote:difficulti:arriv:strasbourg:depart:strasbourg,lettera
1092,note:british:paper:week:quot:say:whilst:insist:quit:right:sort:want:acknowledg:overwhelm:number:member:european:parliament:honest:hard-work:abid:spirit:regul,lettera
1093,second:inform:presid:gil-robl:receiv:prime:minist:dehaen:promis:polic:station:establish:vicin:parliament:brussel,lettera
1094,agre:trialogu:march:final:distribut:reserv:budget:line:decid:amend:commiss:transmit:end:octob:budget:author,lettera
1095,matter:sent:fax:ordinari:electron:mail,ordinaria
1096,agricultur:expenditur:agre:examin:amend:autumn:order:account:decis:june:agricultur:council:updat:estim:requir,lettera
1097,agreement:state:detail:settl:exchang:industri:commiss,epistolare
1098,idea:remain:dead:evid:polit:turn:realiti,lettera
1099,doe:council:intend:respond:stanc:matter,lettera
1100,goe:surpris:european:union:refer:inform:unit:state:hold:expropri:asset:help:busi:wish:invest:cuba,lettera
1101,opinion:ethic:structur:polit:reason:ethic:episod:wast:corrupt:nepot:patronag:occur:increas:untranspar:organis:notori:structur:staf:level:organis:elephantin:bureaucrat:hinder:rapid:effici:decision-mak:polit:final:major:resolut:remain:dead:continu:remain:dead:proper:execut:arm:altern:strict:sanction:enforc:respect:resolut,morta
1102,ask:commiss:thing:stand:regard:follow:infring,lettera
1103,organis:goe:bank:sign:european:commiss:grant:loan:basi,lettera
1104,thank:mrs:pailler:write:request,lettera
1105,doe:commiss:regard:shift:agreement:undertak:run:counter:spirit:treati:detriment:free:competit:consum,lettera
1106,concern:appli:food:aid:invit:commiss:appli:memorandum:understand:inform:parliament:immedi:possibl:case:fraud:specul,lettera
1107,surpris:time:coincid:exact:critic:commiss:exist:scheme,lettera
1108,polit:inexplic:problem:resolv:cost:fund:aim:poorest:countri:region:current:member:state:european:union:turn:articl:maastricht:treati:econom:social:cohes:dead,lettera
1109,wish:comment:briefli:point:connect:articl:point:prove:particular:contenti:discuss:recent:month:mountain:pile:offic:relat,lettera
1110,meet:cuban:author:show:farmer:unit:state:put:pressur:clinton:allow:sell:direct:cuban:firm:relat:cuban:miami:context:recent:flexibl:measur:introduc:unit:state:govern,lettera
1111,precis:usa:ask:arbitr:panel:articl:believ:sir:leon:juli:way,lettera
1112,absolut:imper:have:agre:compromis:amend:water:rapporteur:agre:endors:german:presid:repres:night:debat:state:german:presid:hope:achiev:common:posit:draft:direct:march:council,lettera
1113,rapporteur:call:paragraph:prime:object:communiti:focus:foster:equal:health:overstep:boundari:subsidiar:spirit:treati,lettera
1114,state:begin:year:commiss:provid:list:relev:euratom:agreement:articl:negoti:negoti:launch:come:year,lettera
1115,back:resolut:commission:confirm:date:januari,lettera
1116,decemb:year:italian:author:ask:italian:perman:repres:deadlin:stipul:repli:extend:januari,lettera
1117,request:addit:resourc:expect:rectifi:budget:present:later:year:new:parliament,lettera
1118,presid:minut:correct:point,lettera
1119,grate:duhamel:kind:quot:italian:turn:took:quotat:great:french:man,letterato
1120,decid:decemb:want:withdraw:so-cal:strateg:amend:budget:just:berlin:european:council:chairman:samland:sent:financ:minist:inform:figur:european:parliament:consid:absolut:minimum:requir:so-cal:minima:minimorum,lettera
1121,receiv:great:ukrainian:pension:realli:bad:way:need:help,lettera
1122,request:presid:write:behalf:european:parliament:british:prime:minist:express:shock:horror:magnitud:terribl:disast:ask:pass:deepest:sympathi:relat:die:relat:remain:serious:injur:hope:recoveri,lettera
1123,regard:olaf:staff:commiss:incorpor:amend:propos:committe:budgetari:control:committe:budget:provid:new:job:year,lettera
1124,refus:accept:assess:flautr:ask:read:secretary-gener:given,lettera
1125,prison:true:sent:court:say:heard:somebodi:claim:respons:murder:josé:joaquín:martínez:convict,lettera
1126,mind:council:ask:post:tell:differ:letterbox:drain-hol,lettera
1127,yes:mrs:schroedter:shall:pleas:look:fact:case:receiv,lettera
1128,simpli:wish:remind:european:parliament:sent:king:report,lettera
1129,thank:seixa:costa:write:king,lettera
1130,commiss:confirm:posit:express:chef:cabinet:commission:agricultur:fisheri:januari:respons:galland:behalf:coordin:committe:sahrawi:support:organis,lettera
1131,utmost:attent,lettera
1132,need:proof:read:countless:sent:known:european:commiss:want:end:programm,corrispondenza
1133,wealth:comment:receiv:member:legal:affair:committe:know:possibl:interest:parti,lettera
1134,relat:case:commiss:consist:call:republ:china:compli:spirit:unit:nation:human:right:convent:sign:china:ratif:convent:activ:pursu:ratif,lettera
1135,madam:presid:grate:fact:said:week:circumst:dilig:defend:democrat:principl:reject:act:terror:behalf:parliament:express:support:spanish:govern:fight:terror,lettera
1136,presid:remain:faith:spirit:treati:especi:articl:treati:good:reason:rememb:articl:guarante:specif:natur:public:servic:mission,lettera
1137,complaint:lodg:offici:channel:mean:perman:repres:cyprus:unit:nation:ambassador:zackheo:annan:june,lettera
1138,subject:gavin:howard:programm:développ:région:nord:pdrn:eec:viii:date:februari:commission:nielson:ask:commiss:resolv:compens:problem:nation:gavin:howard:previous:work:technic:advis:eu-sponsor:project:central:african:republ,lettera
1139,come:opportun:discuss:commiss:address:budgetari:author:rectif:budget:right:heart:real:resourc:problem:face:creat:polit:difficulti,lettera
1140,council:readi:necessari:examin:amend:incid:taken:account:read:european:parliament,lettera
1141,presid:absolut:clear:commiss:commit:measur:safeguard:children:right:mention:number:area:extern:intern:commiss:activ:high:import:matter,lettera
1142,court:auditor:report:fair:programm:rapporteur:report:aris:publish:march:year:sector:regard:audit:sent:commiss:decemb:februari,lettera
1143,council:did:receiv:copi:presid:cours:repli:cem:member:state:inform:content:repli:given,lettera
1144,old:florus:wijsenbeek:argument:deliv:internet,lettera
1145,privat:oper:deliv:letter:time:price:normal,lettera
1146,madam:presid:recal:correct:follow:resolut:tunisia:adopt:decemb:presid:ben:ali:suppos:sent:shall:say:courtesi,lettera
1147,transpir:turn:great:shame:european:central:bank:realli:fear:critic:institut,lettera
1148,order:absolut:clear:readili:provid:copi:relev:correspond:honour:member:soon:confirm:mrs:gradin:object:cours,lettera
1149,appli:kinnock:offic:studi:debat:told:possibl:examin:debat,consegnata
1150,obvious:thought:wrote,lettera
1151,cours:read:direct:copi:asp:assum:correct:reproduc:publish:swedish:media:refer:televis:programm:kinnock:wrote:follow:term:asp:know:statement:fair:unfair:interpret:critic:commiss:institut,lettera
1152,commiss:point:consid:employ:infring:proceed:mean:infring:communiti:citizen:realis:commiss:truli:fight:safeti:health,lettera
1153,regard:articl:set:maximum:quantiti:vitamin:miner:food:supplement:accord:paragraph:think:necessari:section:approach:europ:strict:maintain:control:maximum:level:vitamin:miner:base:maximum:safe:intak:level,lettera
1154,consid:single-hand:decis:sign:common:kind,lettera
1155,ask:clarif:told:just:arriv:repli,lettera
1156,prodi:just:learnt:launch:initi:chief:staff:provid:famous:just:mention,lettera
1157,compani:profit:dive:dot:wrong,lettera
1158,head:govern:toni:blair:wim:kok:sent:joint:swedish:presid:council:call:econom:plan:promot:european:biotechnolog:industri:give:emphasi:raft:suggest:measur,lettera
1159,framework:lisbon:object:singl:integr:capit:market:want:need:remain:dead,lettera
1160,import:address:secretary-gener:parliament:presid:sent:presid:parliament:yesterday:absolut:need:multi-annu:plan:enlarg:read:parliament:budget:grip:like:come:term:expenditur:linguist:servic:rang:matter,lettera
1161,access:shall:cours:matter:right,provvederemo
1162,justifi:sent:agreement,lettera
1163,challeng:way:carri:role:presid:inform:colleagu:send:open:matter:shall:ensur:wide:public:french:press,lettera
1164,import:want:ensur:sustain:just:dead,contenuto
1165,creat:attract:framework:direct:dead,lettera
1166,high:return:spirit:oslo:accord,lettera
1167,remind:spoke:look:amend:decid:accord:annex:iia:amount:enter:budget:agreement:conclud:communiti:consid:compulsori:expenditur,lettera
1168,pursu:unilateralist:approach:respons:deep-root:evil:combat:genuin:cooper:global:scale:respect:spirit:unit:nation:charter,lettera
1169,make:pronounc:legisl:affair:intern:rogatori:clear:unfamiliar:suggest:read:articl:european:convent:mutual:assist:crimin:matter:sign:right:strasbourg:answer:unfound:concern:advis:mrs:napoletano:clear:unfamiliar:provis:read,rogatoria
1170,yesterday:italian:news:agenc:report:sent:presid:fontain:tajani:regard:speech:debat:extraordinari:council:septemb:barón:crespo,lettera
1171,cours:posit:opportun:read:tajani:sent,lettera
1172,move:bit:commiss:week:adopt:amend,lettera
1173,amend:lay:conclud:say:releas:reserv:requir:expenditur:agricultur:calcul:origin:provid:fair:substanti:margin:remain,lettera
1174,amend:commiss:discuss:week:present:reserv:releas,lettera
1175,work:assumpt:amend:right:basi:adjust:individu:area:prepar:second:read,lettera
1176,first:term:agricultur:believ:have:reserv:money:avail:amend:way:feel:quit:suffici,lettera
1177,item:report:gallagh:behalf:committe:fisheri:propos:council:regul:com:cns:conclus:agreement:exchang:concern:extens:protocol:establish:fish:opportun:financi:compens:provid:agreement:european:econom:communiti:republ:seneg:fish:coast:seneg:period,lettera
1178,begin:septemb:interven:matter:separ:occas:oral:e-mail:follow:finnish:member:sign:dispatch:quaestor:octob:final:rais:matter:session:octob,lettera
1179,hope:commiss:seek:contact:danish:author:sent:ensur:repli:receiv:quick,corrispondenza
1180,grave:discourtesi:member:hous:sign:astonish:minist:presid:come:pack:meet:intergroup:say:written:knew:lie:sent,lettera
1181,think:slight:rush:debat:held:favour:condit:debat:schedul:wednesday:help:parliament:obtain:copi:unit:state:govern:sent:prodi:prodi:repli,lettera
1182,public,lettera
1183,plenari:morn:vitorino:acknowledg:exchang:privat:prodi:repli:parliament,epistolare
1184,actual:introduct:euro:red:day:want:european:integr:econom:develop,storico
1185,commission:told:wrote:presid:countri:remind:rule:fund:disappear:year:execut,lettera
1186,person:deplor:fact:despit:request:franc:commiss:state:favour:longer:derog:period:appropri:way:reflect:econom:logic:matter:spirit:notori:articl:treati,lettera
1187,recent:receiv:anxious:consum,lettera
1188,written:said:benefit:take:multi-vitamin:tablet:heard:european:parliament:ban:henceforth,lettera
1189,emphasis:blokland:refer:lobbi:consum:written:case,lettera
1190,briefli:question:order:paper:today:dealt:miguel:extrem:courteous:help:kind:receiv:afternoon,lettera
1191,first:amend:necessari:given:commiss:accept:amend:make:clear:refer:declar:presid:prodi:part-sess:parliament:februari:octob:chairperson:committe:econom:affair:mrs:randzio-plath,lettera
1192,presid:wish:say:sent:cox:week:inform:disast:struck:island:tenerif:specif:capit:santa:cruz:tenerif:unfortun:materi:damag:seven:lost:live,lettera
1193,first:regard:danish:initi:council:refer:articl:introductori:line:treati:european:union:author:common:judici:cooper:crimin:matter:given:provid:progress:adopt:measur:establish:minimum:rule:relat:constitu:element:crimin:act:penalti:field:organis:crime:terror:illicit:drug:traffick,lettera
1194,end:prior:barcelona:european:council:presid:council:commiss:aznar:prodi:respect:address:presid:putin,lettera
1195,accord:gave:clear:polit:undertak:republ:cyprus:issu:certif:origin:request:turkish:cypriot:export,scritto
1196,dear:schulz:comment:credibl:criticis:fact:line:blue:german:govern:pressur:council:minist:end:sent,monito
1197,presid:shall:commission:left:countri:minist:write:day:decis:taken:vice-presid:commiss:sent:commission:council:government:crisi:prime:minist:presid:dismiss,lettera
1198,race:profit:world:economi:make:necessari:adopt:practic:measur:ensur:social:principl:laid:polit:level:remain:dead,lettera
1199,sure:leader:western:world:support:programm:address:caus:hunger:poverti:conflict:diseas:sanit:bad:govern:man-mad:disast:inadequ:local:food:product:distribut:point:commission:rais:june:diouf:fail:summit,lettera
1200,council:request:commiss:anticip:surplus:factor:budget:amend,lettera
1201,year:web:site:bondecom:contain:offic:court:auditor:commiss:alarm:read:year,lettera
1202,bilater:contact:meet:unit:state:secretari:colin:powel:mention:clear:import:spirit:rome:statut:respect,spirito
1203,afraid:lawyer:consistori:court:don:wig:gown:law:prevail:moral:justic:christian:spirit,lettera
1204,develop:regard:today:lengthi:negoti:receiv:dmitri:rogozin:duma:invit:januari,lettera
1205,view:reason:negoti:stall:essenti:addit:technic:detail:european:parliament:seek:obtain:pure:european:statut:member:remuner:paid:communiti:budget:object:run:counter:spirit:treati,lettera
1206,commiss:spokesman:state:offici:consult:competit:directorate-gener:connect:investig:said:did:pose:problem:concern:given:assur:deal:microsoft:matter:investig:commiss,lettera
1207,laid:treati:current:word:retain:spirit:treati,lettera
1208,paragraph:refer:attent:care:need:rural:communiti:add:mountain:communiti,lettera
1209,repli:second:question:say:greek:presid:express:view:eighteen:month:prime:minist:simiti:common:border:guard:need:real:european:border:polic:forc:gradual:develop:especi:pressur:organis:crime:immigr:result:develop:asia,lettera
1210,monday:sent:brussel:austria:arriv,lettera
1211,trentin:report:demand:futur:commiss:send:blue:depend:vote:ecofin:council:offend:indirect:involv,lettera
1212,receiv:secretary-gener:give:detail:explan,lettera
1213,realli:did:think:possibl:year:resign:commiss:issu:affect:institut:import:eurostat:actual:monitor:warn:sent:financ:minist,lettera
1214,accept:offer:mep:contact:public:write:simpl:make:parliament:awar,lettera
1215,april:receiv:commission:verheugen:say:cyprus:border:soon:extern:border:union:consequ:netherland:suffici:secur,lettera
1216,presid:wish:greek:prime:minist:pass:european:parliament:year:rotat:presid:use:institut:thank:yiannitsi:good:cooper:short:wish:president-in-offic:council:prime:minist:greec:resolv:remain:hour:presid:come:day:import:issu:sent,lettera
1217,commiss:welcom:amend:remind:end:octob:commiss:approv:amend:preliminari:draft:budget:respect:european:agricultur:guidanc:guarante:fund:order:updat:resourc:requir,lettera
1218,commiss:did:send:formal:notic:reason,lettera
1219,septemb:sharipov:got:alleg:ill-treat:threaten:prison:polic:prison:offic,lettera
1220,remind:propos:forward:amato:duff:fact:address,lettera
1221,rapporteur:awar:have:receiv:parliament:assur:bolkestein:servic:post,lettera
1222,appeal:presid:council:commiss:strengthen:hous:right:codecis:extend:parliament:retain:sovereignti:budget:aid:abet:attempt:financ:minist:presid:council:forc:commiss:parliament:silent:right,lettera
1223,postal:oper:countri:sweden:note:annual:averag:cost:household:christma:card:sek:eur,lettera
1224,quit:clear:realli:arriv:propos:cut:european:budget:money:spent:european:level:money:drain:money:did:fact:achiev:greater:synergi:greater:effect:develop:money:spent:nation:level,lettera
1225,infring:proceed:meantim:close:colleg:commission:mandat:colleagu:friend:commission:bolkestein:forward:relev:document:presid:cox:date:decemb,lettera
1226,deplor:first:far:compli:spirit:aforement:regul:inevit:convey:general:public:impress:carve-up:democrat:progress,lettera
1227,second:commission:guarante:decis:take:impact:spirit:practic:associ:agreement:submit:parliament:opinion,lettera
1228,except:regul:appli:commiss:provid:copi:formal:notic:reason:opinion,lettera
1229,deliv:live:extrem:north-west:south-west:republ:ireland,lettera
1230,search:rule:procedur:rule:allow:presid:arbitrari:manner:rule:quot,lettera
1231,welcom:fact:parliament:reject:amend:nos:intend:restrict:averag:annual:communiti:budget:maximum:communiti:gnp:line:wish:signatori:renationalis:accur:away:communiti:region:polici,lettera
1232,recent:visit:serbian:prime:minist:kostunica:vojvodina:sent:foreign:minist:serbia:montenegro:president-in-offic:council:minist:concret:express:declar:commit:author:belgrad:ensur:respons:brought:justic:general:ensur:protect:minor,lettera
1233,matsaki:challeng:public:prosecutor:author:request,lettera
1234,fear:exampl:listen:care:parliament:chairman:committe:legal:affair:definit:contain:critic:remark,lettera
1235,amend:receiv:commiss:respect:budget:free:fund:foreign:polici:sphere:foreign:budget:propos:support:grant:croatia:futur:categori:access:negoti:croatia:begin:year,lettera
1236,presid:chairman:committe:industri:research:energi:confirm:record:assess:commission:design:forward:barroso:presid:design:commiss,lettera
