id,phrase,classes
1159,ankara:govern:understood:status:quo:accept:europ:world:consider:progress:island:reunifi:fair:last:global:settlement:achiev:tomorrow:complianc:intern:law,reste
1160,submit:write:barón:crespo,reste
1161,treati:mixtur:unsatisfactori:posit:thing:unsatisfactori:nonetheless:better:status:quo:suppos:regard:extens:qualifi:major:vote:extens:codecis:procedur:european:parliament:provis:enhanc:cooper,reste
1162,imposs:remain:silent:crime:especi:commit:power:nation:earth:attempt:impos:order:valu:planet,reste
1163,hand:enthusiast:institut:negoti,reste
1164,site:place:deem:world:cultur:heritag:comparison:number:world:real:drop:ocean:site:merit:kind:status:support,monde
1165,word:subsidis:feed:thing,reste
1166,statement:night:victori:good:evil:saddam:hussein:good:world:evil,reste
1167,parti:direct:involv:reach:agreement:tri:econom:social:polit:condit:agreement:reach,autres
1168,want:disput:power:need:administr:clariti:need:dozen:work:parti:committe:need:clear:dynam:structur:believ:set:europ:right:path:model:world,monde
1169,interest:number:aspect:technolog:short:term:primarili:mean:separ:network,reste
1170,council:took:note:number:sensit:area:instanc:protect:exist:railway:need:adopt:exempt:specif:case:situat:countri:isol:communiti:differ:track:gaug,reste
1171,presid:commission:join:congratul:rapporteur:think:excel:job:member:committe:environ:public:health:consum:polici:work:hard,autres
1172,doubt:introduct:parliament:realis:crisi:china:typic:communist:regim:tragic:turn:nation:communist:regim:present:risk:futur:secur:asia:world,reste
1173,sort:transpar:result:benchmark:comparison:compar:best:europ:compar:world,situons
1174,common:strategi:regard:ukrain:practic:express:clear:polit:stanc:ukrain:form:integr:contin:welfar:stabil:ukrain:substanti:impact:welfar:stabil:europ:reason:european:union:will:assum:respons:democrat:econom:social:develop:countri,reste
1175,fact:right:set:charter:doe:chang:legal:valu:irrespect:exist:charter:basi:observ:union:law:articl:treati:european:union,repose
1176,intern:sea:port:million:tonn:freight:million:passeng:year:provid:intermod:termin:network,reste
1177,believ:formula:better:suit:need:iberian:peninsula:integr:contin:europ,reste
1178,presid:commission:committe:develop:cooper:heard:charg:undp:speak:year:heard:say:extrem:compet:money,donnez-nous
1179,major:group:gone:involv:negoti,autres
1180,yes:agre:lot:need:propos:today:oie:wto:standard:countri:agre:classif:europ:consid:trade:barrier:world:trade:meat:product:live:anim,reste
1181,amend:deal:eea:efta:countri:accept:principl:come:articl:particip:countri,reste
1182,point:despit:modif:mobil:worker:cover:seri:area:averag:week:work:hour:annual:holiday:health:control:nocturn:worker:guarante:suffici,repos
1183,grass-root:understand:employe:meet:demand:fresh:think:flexibl:adapt:appli:societi,reste
1184,need:enquiri:unit:kingdom:behaviour:order:understand:fulli:just:govern:respons:european:sentiment:link:unit:kingdom:european:union:sentiment:polit:actual:exist,reste
1185,compli:requir:statut,reste
1186,live:mountain:tourist:visit:year:look:relax:valu:uniqu:natur:cultur:landscap:creat:appropri:incent:live:work,repos
1187,claim:repres:europ:consid:subject:failur:respons:respons:leav:unit:state:face:entir:world:nation:year:diplomat:histor:militari:experi,reste
1188,question:give:express:common:basi:valu:european:cooper:ultim,reposer
1189,laurel,endormir
1190,trade:increas:link:understand:europ:world,reste
1191,incident:report:time:regard:issu:concern:foreign:polici:word:union:polici:world:secur:polici:aspect:defenc:polici:european:parliament:clear:chang,reste
1192,open:debat:realli:know:turn:conduct:busi:way,reste
1193,event:septemb:high:murder:rate:insid:unit:state:america:wonder:just:america:cooper:world:problem,reste
1194,point:concern:keen:impos:strict:standard:world,reste
1195,fact:endeavour:acp-eu:cooper:global:develop:cooper:effort:proof:fact:tri:develop:left:market,autres
1196,behalf:believ:communiti:cooper:impos:stringent:manner:time:whilst:maintain:respect:nation:court:boundari:mayb:somewhat:respect:shown:commiss:propos,reste
1197,agre:exclus:determin:women:condemn:live,restant
1198,disconcert:della:vedova:report:begin:make:sort:semi-sincer:confess:tax:polici:remain:exclus:compet:member:state:whilst:text:goe:advis:union:acquir:prerog,reste
1199,presid:barcelona:summit:event:taken:sever:shaken:just:itali:europ,ébranlé
1200,commiss:opinion:provis:propos:necessari:establish:set:common:rule:alcohol:sector:includ:provis:applic:rule:aid,reste
1201,palestinian:muslim:christian:dream:wish:countri:secur:viabl:base:just:fair:settlement,lutteront
1202,prime:respons:irish:govern,demeure
1203,say:special:regim:canari:island:compar:communiti:territori:special:histori:countri:european:communiti,reste
1204,believ:struck:right:balanc:differ:conflict:interest,reste
1205,furthermor:advantag:restrict:heavi:good:traffic:ensur:driver:enjoy:minimum:period:uninterrupt,repos
1206,said:today:immigr:secur:relat:world:depend:effect:larger-scal:mediterranean:polici,passent
1207,oblig:rais:question:fact:matter:euroscept:czech:republ:spread:fals:report:intern:press:absolut:foundat,ailleurs
1208,amend:remain,suite
1209,section:european:parliament:warn:commiss:problem:caus:referr:final:decis:polit:author:independ:author,revient
1210,believ:text:appear:follow:vote:relev:committe:contain:vital:member:state:consid:necessari:protect:consum,reste
1211,undoubt:exampl:european:author:area:set:standard:work:board:crew:commerci:flight:personnel,repos
1212,leav:rapporteur,reste
1213,initi:european:union:hurt:citizen:world:mere:goe:way:destroy:environ,reste
1214,mean:let:research:ahead:let:look:issu:year:tri:saddl:europ:unenforc:limit,reste
1215,submit:propos:licenc:effort:limit:collect:data:propos:taken:central:pillar,repose
1216,earli:laurel:european:union:remain:reason,reposer
1217,right:play:teacher:world:unless:rule:law:serious,reste
1218,presid:presid:commiss:brussel:council:shown:polit:negat:face:member:state:decid:take:account:everybodi:contribut:common:project,autres
1219,particular:true:turkey:repres:constant:danger:middl:east:north:africa,reste
1220,question:huge:money:transfer:europ:say:assur:sort:thing,phénoménales
1221,number:aspect:exist:report:social:democrat:committe:employ:social:affair:committe:region:polici:transport:tourism:strengthen:exampl:minimum:period:hour:maximum:drive,repos
1222,say:greek:acquaint:europ:understand:word:marathon,reste
1223,forget:issu:heart:crisi:saddam:hussein:treat:world:world:treat:saddam:hussein,reste
1224,presid:leader:usa:britain:unfortun:conniv:govern:member:european:union:move:all-out:attack:iraqi:incalcul:consequ:world,monde
1225,remind:pundit:agre:conflict:strategi:america:strategi:america:live:world:strategi:theocrat:slant:america:tri:determin:cours:histori:basi:subject:evalu:intern:interest,reste
1226,hope:enabl:member:return:place:statement,ensemble
1227,cours:want:peac:peac:kind,éternelle
1228,presid:first:congratul:commiss:believ:project:christen:erasmus:mundus:thank:mrs:sarnez:fortun:idea:coher:polici:open:world:recognis:globalis:confront:activ:posit:polici:recognis:import:postgradu:studi:take:europ,reste
1229,given:rise:particular:outrag:consequ:case:kaliningrad:cut:russia,reste
1230,presid:allow:supplementari:observ:issu:touch:debat:intervent:commiss:intervent:gave:great:repli:seri:issu,reste
1231,issu:great:import:european:world:especi:develop:countri,reste
1232,prestig:tanker:carri:high-sulphur:heavi:oil:estonia:singapor:lot:use:ship:caus:pollut:sea:prevent:land,reste
1233,issu:question:access:irish:box:water:mile:irish:coast,réside
1234,fight:combat:terror,reste
1235,seek:prioritis:interest:west:doe:behav:justic:equiti:intern:relat:generat:new:anti-democrat:autarchi:end:bring:conflict:world:lead:unsustain:declin,reste
1236,austria:desir:set:rule:stone:record,aeternam
1237,main:donor:countri:hold:dialogu:ugandan:govern:order:promot:polici:north:facilit:integr:northern:district:countri,reste
1238,cours:distinguish:denmark:fund:social:secur:system:border:general:taxat:earmark:social:secur:contribut,reste
1239,presid:madam:vice-presid:commiss:work:carri:rapporteur:sterckx:congratul:committe:region:polici:transport:tourism:demonstr:problem:examin:safeti:sea:complex:difficult:issu:numer:aspect,autres
1240,sovereignti:member:state:boast:constitut:structur,repose
1241,brown:point:rigid:inflex:lack:competit:europ:compar:flexibl:open:economi:britain:precis:control:tax:currenc,reste
1242,respons:world:imit:practic,reste
1243,conclus:want:appeal:work:involv:countri:abandon:idea:ahead:leav:look:europ:valu:doe:want:judaeo-christian:root,autres
1244,commiss:want:busi:away:world:jolli:good:job,reste
1245,say:advoc:europ:knowledge-bas:economi:start:ensur:irish:univers:third-level:institut:adequ:fund:allow:access:greatest:possibl:number:young,reste
1246,acquaint:situat:europ:know:itali:sum:paid:amateur:artist:collect:societi:author:right:amount:tax:disproportion:benefit:major:artist,reste
1247,slight:shock:revers:normal:role:ppe-d:cautious:idea:regul:usual:argu:deregulatori:approach,collègue
1248,fact:joint:effort:framework:futur:european:constitut:slowli:sure:bridg:gender:gap:union:shine:exampl:world:area:planet:women:fight:fundament:human:right,reste
1249,late:say:respons:denktash,denktash
1250,argu:favour:separ:regul:cattl:breed:racehors:strict:feed:regim,repos
1251,recommend:absolut:maximum:hour:introduc:journey:possibl:circumv:regul:refer:vehicl:use:transport,repos
1252,industri:account:enorm:quantiti:wast:precis:composit:known:sourc:treat:separ:wast:flow,reste
1253,matter:life:death:just:ordinari:drive:time:road,repos
1254,person:question:contribut:rural:develop:polici:compensatori:region:plan:hous:assur:shall:continu:focus:necessari:measur:entireti:said:shall:work:specif:propos:regul:present:parliament:month:juli,être
1255,ireland:mistaken:poland:legal:doubt:issu:certainti:mind,tranquille
1256,europ:chang:consider:compar:govern:attitud:polici:europ,reste
1257,want:hear:dear:fellow:member:barón:crespo:chairman:committe:intern:trade:cours:fellow:member:repli:trust:detail:commiss:council:possibl:provid,reste
1258,need:mutual:respect:institut:european:union:understand:power:doe:institut:interdepend,interdépendantes
1259,claim:kyoto:protocol:framework:convent:climat:chang:destin:fail:world:wait:nation:take:fall:short:oblig:provid:perfect:cover:decis:particip,reste
1260,certain:posit:judg:congratul:turkey:year:europ:assur:new:turkey:differ:turkey:join:european:union,sûre
1261,europ:export:valu:world:respect:men:women:enabl:exist,monde
1262,possibl:ensur:child:romania:europ:world:right:peac:happi:childhood:right:smile:hope:futur,reste
1263,america:exploit:militari:superior:impos:polit:world:intern:law,reste
1264,member:state:entitl:ratifi:convent:simultan:confirm:eye:world:import:communiti:attach:convent,reste
1265,whilst:primari:respons:resolv:conflict:nepal:local:actor:abandon,incombe
1266,celebr:women:day:today,reste
1267,vote:think:bad:european:food:industri:half:million:european:job:depend:industri:sugar:face:higher:sugar:price:competitor:world,autres
1268,sake:simplic:offici:nomenclatur:confus:drive:time:regul:control:direct,repos
1269,let:start:regul:drive:time,repos
1270,agre:need:period:total:hour:day:taken,repos
1271,rant:incomprehens:everybodi:notic:bother:stay:debat,suite
1272,situat:horrend:given:theori:claim:measur:intend:guarante:adequ:condit,repos
1273,council:insist:confirm:date:legal:text:drive:period,repos
1274,issu:on-cal:work:import:work:burger:bar:hospit:compensatori:element:crucial:given:stress:biggest:caus:work:link:work,repos
1275,unaccept:commission:stand-bi:time:exclud:work:worker:employ:dispos:exclus:hour:major:implic:safeti:health:worker:patient:hospit:elder:home,repos
1276,inclus:inact:on-cal:daili:period:hour:week:period:hour:permit,repos
1277,suppos:liberalis:market:fruit:veget:sugar:milk:sun:open:world,reste
1278,believ:china:astonish:econom:growth:good:china:europ:world,reste
1279,set:exampl:world:way:disburs:fund:import:meet:standard:counteract:corrupt,reste
1280,feel:touch:public:opinion:group:parliament,autres
1281,idea:explicit:deal:relationship:europ:west:world,reste
1282,industri:point:posit:suppli:quantiti:requir:member:state:world,reste
1283,block:parliament:budgetari:debat:did:dealt:final:blow,reste
1284,request:text:simpli:refer:summit:add:wsis:bracket:consist:resolut:order:avoid:confus:isol:paragraph:text:quot,ensemble
1285,regard:commission:tell:current:situat:convers:jar:say:rule:fli:time:time:follow:agreement:reach:council:believ:import:framework:negoti:union:foreign:polici:aviat:field,repos
1286,commission:report:european:environ:agenc:state:temperatur:europ:increas:degre:averag:world,reste
1287,sustain:develop:concern:union:polici:includ:cooper:world,reste
1288,hope:set:trend:year:hope:month:new:element:constant:foreign:agenda,reste
1289,present:dossier:debat:today:drive:time:driver:period:associ:direct:monitor:complianc:condit:impos:direct:did:cours:offer:good:opportun:turn:good:intent:practic:polici,repos
1290,cours:expect:bear:mind:possibl:got:far:tomorrow:countri:member:state:plus:european:state:accept:thing:aetr:agreement:sent:clear:messag:outsid:world:safeti:concern:safeti:drive:time:period:mean:safeti:just:driver,repos
1291,clear:limit:week:drive:time:imposs:bypass:break:simplifi:daili:period:regular:week:period:standard:polici:relat:interpret:appli:regul:extraterritori:penalti:greater:account:transport:chain:main:breakthrough:regul,repos
1292,presid:explain:hous:great:vision:democrat:inclus:particip:achiev:centralis:exclus,reste
1293,presid:attempt:czech:govern:ban:czech:communist:youth:movement:project:percept:class:struggl:marxism:lenin:insult:provok:indign:thousand:democrat:europ:world,reste
1294,decis:phase:export:subsidi:good:look:subsidi:arrang:includ:subsidi:rural:district,reste
1295,primari:respons:parti:intern:communiti:support:follow:path,incombe
1296,best:way:face:contribut:globalis:help:bring:strong:global:economi:just:world,reste
1297,parallel:need:increas:awar:world:cultur:valu:union:order:foster:mutual:understand,reste
1298,come:appli:claus:articl:shift:polici:pillar:propos:commiss:communic:reput:influenc:uphold:valu:democraci:liberti:respect:human:right,repose
1299,region:benefit,reste
1300,need:said:clear:european:union:wait-and-se:mood:world:come:halt,reste
1301,deal:great:jigsaw:puzzl:suffici:say:crime:taken:territori:turn:exampl:role:play:overal:plan:logist:support:aircraft:take:great:drama,reposer
1302,cia:solut:unsustain:short:long:term:world,reste
1303,valuabl:shark:fin:absolut:right:land:use,reste
1304,situat:rectifi:month:unit:state:ban:import:territori:fish:fish:product:origin:itali:given:exist:singl:market:affect:european:union,autres
1305,consequ:europ:appear:subject:reflect:pseudo-philosoph:look:moral:imper:cheap:person:public:crucial:issu:contin,reste
1306,regret:opposit:entir:communist:withdrew:elector:observ:end:elect,composé
1307,concern:cover:basic:need:children:adopt:necessari:initi:nation:communiti:intern:level:promot:harmonis:polici:safeguard:right:children:avail:resourc:suffici:promot:support:polici:right:children:realiti:europ:world,reste
1308,take:legisl,reste
1309,grate:commission:repli,reste
1310,corrigendum:distribut:languag:seen:integr:vote:text,reste
1311,result:storag:toxic:mercuri:wast:sludg:pond:death:worker:suffer:live:consequ:health:damag:occur:work,ldes
1312,level:unemploy:insecur:employ:poverti:affect:women:situat:older:increas:numer:spread:poverti:europ:privileg:contin:compar:world:contin:enorm:problem,reste
1313,conclus:propos:decis:submit:commiss:larg:inspir:order:relat:constitut:oper:committe:econom:polici:legal:base:articl:treati,repose
1314,believ:privileg:benefit:have:today:emma:bonino:voic:awaken:conscienc:doze:somewhat:europ:world,reste
1315,madam:presid:fortnight:world:watch:progress:terribl:humanitarian:tragedi:intern:communiti:display:inabl:prevent,drame
1316,drive:period:claim:driver:employ:respect:exist:legisl,repos
1317,let:good:week:sunday,repos
1318,sunday:week:day:tradit:vast:major:europ:attach:add:social:cultur:aspect:life:european:union,repos
1319,come:countri:sunday:enshrin:cultur:day:work:week:cultur:religion:prefer:sunday:day:feel:hous:accept:resolut:unanim,repos
1320,provis:essenti:declaratori:employe:right:work:direct:minimum:uninterrupt:period:hour:seven-day:period:addit:hour:daili,repos
1321,today:debat:shown:predict:urgent:resolut:sunday:day:hard:qualifi:vote:resolut,repos
1322,resolut:acknowledg:primari:respons:member:state:proceed:outlin:practic:way:communiti:sphere:pursu:rightsbas:approach,incombe
1323,have:said:commission:mind:critic:commiss:specif:weak:regard:biolog:period:cephalopod,pause
1324,public:transport:function:effici:respons:local:region:nation:level:author:respons:alloc:financi:support,incomber
1325,cours:involv:local:region:author:unfortun:fought:today:conflict:hope:resolv:joint:make:awar:issu,reste
1326,final:reliev:pressur:beef:veal:market:tangibl:set:consum:mind:necessari:immedi:introduc:compulsori:label:enabl:identifi:origin:beef:veal:buy,tranquilliser
1327,fact:commission:presid:santer:denounc:hasti:decis:set:european:consum:mind,tranquilliser
1328,new:satellit:system:especi:geograph:rang:advanc:econom:social:cohes:europ:cohes:europ:world:develop:global:inform:societi,monde
1329,wise:african:leader:realis:disintegr:africa:merciless:drag:contin,reste
1330,think:pay:attent:recommend:say:commiss:produc:annual:report:co-oper:switzerland:area:justic,helvétiques
1331,mrs:roth:right:said:debat:vote:committe:clear:luxuri:european:union:draw:differ:human:right:report:situat:union:situat:world,sein
1332,singl:report:human:right:situat:european:union:world:debat:adopt:hous,autres
1333,madam:presid:sad:day:parliament:respons:primarili:major:group,deuil
1334,imposs:commission:atroci:nightmar:nois,reposer
1335,failur:world:follow:lead,reste
1336,ask:commission:commiss:think:mandat:advis:chang:way:ensur:identifi:set:main:ethic:argument,conseiller
1337,addit:case:cover:annual:report:interest:know:happen:reject,autres
1338,great:chang:consum:prefer,reste
1339,intend:enter:argument:content:refer:repli:gave:earlier:question:mrs:dührkop,contenterai
1340,fishermen:repres:northern:ireland:fishermen:europ:right:expect:prejud:approach:committe:parliament,reste
1341,light:desir:bit:commit:object:salmonella:shall:erad:union,autres
1342,today:heard:applic:countri:opportun:talk:select,autres
1343,prolong:applaus:doubt:recal:death:miguel:angel:blanco:sent:enorm:shock:wave:spain:european:union,reste
1344,pain:histori:countri:bad:manag:privat:warn:union:learn:lesson,douloureuse
1345,madam:presid:vice-presid:ladi:gentlemen:complet:agreement:need:increas:coordin:unifi:servic:ration:number:thing,collègue
1346,agreement:reach,reste
1347,case:share:famili:fellow:countrymen:josé:ignacio:iruretagoyena:member:popular:parti:attack:democrat:parti:felt:death:basqu:town:council:spain,entière
1348,cork:citi:come:better:dublin:ireland:rural:ireland:better,reste
1349,era:apartheid:south:africa:spoke:oppress:demand:world:econom:pressur:regim:busi:west:fought,demandaient
1350,primari:respons:recoveri:albanian:govern:opposit:albania,incombe
1351,point:approxim:injur:disadvantag:live:health:problem:point,restant
1352,council:recommend:christian:noyer:appoint:vice-presid:term:year:follow:appoint:execut:board:otmar:iss:term:year:tommaso:padoa-schioppa:seven:year:eugenio:domingo:solan:year:mrs:sirkka:hämäläinen:year,tommaso
1353,sixth:commerci:polici:union:longer:embryon:allow:competitor:world:respect:rule:intern:competit,reste
1354,quit:import:includ:consider:countri:seek:access:final:initi:communic:world,reste
1355,applaus:left:continu:disastr:consequ:britain:europ,reste
1356,final:close:address:regard:polit:natur:propos:say:term:polit:ecolog:european:union:establish:model:world,reste
1357,presid:madam:commission:ladi:gentlemen:first:thank:colleagu:report:consid:joint:debat:today:mrs:langenhangen:kofo:kindermann:mccartin:follow:committe:fisheri:contribut:amend,autres
1358,said:number:member:virtual:case:danger:involv:suffici:exampl:case:respons:pilot:plane:drive:car:work:health:care,repos
1359,trade:agreement:world:encourag:small-scal:produc:develop:countri:built:central:plank:joined-up:trade:develop:polici:bolt:option:extra:major:trade:deal:sign,reste
1360,believ:world:encrypt:remov:number:problem:deal:normal:traffic:carri:modern:communic:system,reste
1361,difficulti:ireland:freedom:movement:ireland:northern:ireland:unit:kingdom,reste
1362,post:budget:record:internet:follow,reste
1363,madam:presid:ladi:gentlemen:agre:told:order:ensur:futur:european:union:closer:citizen,reste
1364,convinc:europ:fulfil:respons:intern:stage:framework:mention:president-in-offic,reste
1365,hope:balanc:approach:report:allow:legitim:disput:settl:countri:allow:trade:freeli:fair,reste
1366,vote:differ:proud:have:particular:regard:paragraph,fier
1367,project:examin:repay:doe:come,recouvrement
1368,commend:british:govern:radic:nation:childcar:strategi:studi,reste
1369,countri:spain:greec:ireland:portug:simpli:level:basic:infrastructur:facil:typifi:europ,reste
1370,bank:verg:closur:unabl:honour:undertak,restantes
1371,consequ:decis:irrevoc:consequ:birdal:persist:life:fact:allow:seek:medic:help:elimin:biolog:fail:attempt:life,birdal
1372,import:european:union:present:intern:level:draw:polit:consequ:econom:dimens:order:assert:world,reste
1373,respons:implement:requir:larg:member:state,confiée
1374,think:legisl:realli:confin:specif:point:requir:observ:europ:decid:freeli:standard:organis:competit:doe:hamper:innov:ensur:good:product:market:safe:fast,reste
1375,life:communiti:proper:apprais:need:voic:need:heard,repose
1376,communiti:tini:compar:fish:industri:communiti:vital:safeguard,reste
1377,certain:support:cabrol:report:propos:regul:jeopardis:entir:project:quarrel:detail,part
1378,liberalis:rail:transport:princip:pillar:act:quick:possibl,appui
1379,infant:mortal:higher:region:countri:matern:mortal,reste
1380,regard:verif:work:hour:european:commiss:annex:model:format:regard:hour:work:seafar:suggest:member:state:harmonis:legisl:manner,repos
1381,commiss:take:note:discharg:procedur:reach:conclus:institut:legal:discuss:today,reste
1382,right:council:commiss:remain,appartient
1383,germani:taken:near:mean:member:state:manag:kosovar,autres
1384,believ:strong:parliamentari:institut:especi:convinc:democrat:legitimis:european:integr:parliament:recognit:role:abil:collabor:nation:parliament,repose
1385,rule:decid:constitut:committe:text,reste
1386,opinion:madam:presid:mean:use:number:polic:co-oper:bear:mind:progress:schengen:agreement:prevent:crime:extern:relat:given:secur:union:isol:secur:europ:world,reste
1387,way:respons:sure:satisfi,obtiendrez
1388,vote:origin:text:paragraph:past:vote:amend:point:want:propos:vote:word:socially-balanc:separ:text,reste
1389,intern:communiti:doe:say:kosovo:yugoslavia:creat:multi-ethn:societi,reste
1390,case:european:union:lose:credibl:eye:eye:world,monde
1391,institut:spanish:famili,reste
1392,commiss:acknowledg:fact:turkey:sign:ratifi:convent:nuclear:safeti:recognis:respons:grant:licenc:regul:site:construct:commiss:oper:decommiss:nuclear:power:plant:turkey:entir:turkish:atom:energi:author,incombe
1393,warm:thank:rapporteur,hormis
1394,citizen:control:way,reste
1395,european:union:fundament:principl:freedom:democraci:respect:human:right,repose
1396,akin:birdal:start:serv:sentenc,reste
1397,stage:vaccin:way:identifi:test:bse:argument:test:herd:trigger:level:goe:herd:taken,troupeau
1398,provis:direct:relat:daili:week:break:annual:leav:nightwork:cours:appli:junior:doctor:three-year:transposit:period:just:worker,repos
1399,necessari:ensur:tobacco:product:hard:come:warn:user:risk:best,autres
1400,madam:presid:sweden:differ:alcohol:polici:europ,reste
1401,occas:vote:conduct:interpret:repres:indirect:interest:depart:opinion,reste
1402,presid:essenti:cover:reiter:point:right:propos:legisl:commiss,revient
1403,third:european:union:solidar:venezuela:latin:america:general:counteract:negat:effect:great:influenc:north:contin,reste
1404,opportun:just:say:sensibl:futur:exampl:manag:vote:tuesday:even:squeez:extra:round:vote:incur:delay:week,accumuler
1405,year:assist:region:averag:eur:million:commiss:eib:eur:million:commiss:eib,reste
1406,just:avail:mention:amend:particular:import:believ:difficult:assess:object:amend:illeg:child:labour:summaris,reste
1407,member:tri:set:mind:think:vote:favour:doe:commit:given:charter:remain:formal:declar,rassurent
1408,let:forget:barcelona:european:union:extern:relat:form:integr:acqui:communautair:candid:countri:prepar:see:mediterranean:countri:privileg:partner:privileg:partner:europ,ensemble
1409,voluntari:natur:mean:task:control:product:born:nullifi:effect:produc:limit:crisi:arriv,autres
1410,french:govern:guarante:absolut:safeti:beef:commiss:ban:export:franc:communiti:especi:beef:anim:month:age,autres
1411,open:door:wide:privat:insur:condit:outset:select:patient:insur:premium:type:diseas,reste
1412,buy:gbp:million:worth:good:britain:annual:gbp:million:european:union,reste
1413,way:distanc:unit:state:section:world,reste
1414,parliament:particular:sensit:human:right:situat:tunisia:world,reste
1415,rapporteur:highlight:imbal:european:countri:world:regard:recognis:natur:cultur:site:countri:support:encourag:wide-rang:approach:add:list:natur:cultur:heritag:afford:protect,reste
1416,opportun:bangladesh:least-develop:countri:present:patient:sick:bed:hospit:world:look:curious:doctor:partner:global:societi:repres:cultur:potenti:import:keep:aliv:divers:globalis,reste
1417,motion:resolut:extend:brief:refer:matter:analysi:need:research:deplet:uranium:make:mention:whatsoev:constant:effort:confus:conceal:fact:independ:research:know:offici:text:issu:nato:countri:danger:deplet:uranium:protect:measur:impos:forc,reste
1418,think:import:influenc:belarus:cours:closer:europ:think:look:proper:map,reste
1419,accord:jaa:regul:lay:requir:commiss:propos:doe:contain:provis:flight:duti:time:period,repos
1420,regard:amend:commiss:share:parliament:desir:regul:safeti:flight:duti:time:period:prefer:complianc:object:pursu:mean:specif:propos:debat:today,repos
1421,sign:rome:treati:icc:signal:commit:challeng:world,reste
1422,member:deleg:right:said:deleg:high:embarrass:parent:polit:prison:did:beg:help:children:unabl:respond,faisais
1423,miss:begin:amend:word:plan:colombia:dialogu:social:partner:remain,reste
1424,consid:role:nation:parliament:european,outre
1425,presid:commission:green:final:clover:doe:sens:choos:easier:path:complic:premium:structur:climate-rel:grassland:premium:forget,autres
1426,believ:safe:knowledg:measur:need:framework:common:secur:defenc:polici:follow:principl:charter:cours:forget:osc,être
1427,acp:countri:money:promis:ninth:european:develop:fund:world:financi:perspect:clariti:certainti:budget:level:develop:cooper,reste
1428,geographi:countri:countri:appli:rule,reste
1429,attempt:driver:central:eastern:europ:compli:drive:period:gain:competit:advantag:mean:wage:dump:stop:driver:earn:driver:employ:usual:term:simpli:order,repos
1430,question:part:solidar:solidar:come:generat:solidar:poor:region:poor:part:global:respons:interact:world:regard:trade:develop:polici,reste
1431,definit:anim:fit:transport:vehicl:standard:densiti:travel:time:period:brought:line:current:scientif:knowledg:far:greater:extent,repos
1432,worri:calcul:old:just:listen:explan:vote,calculez
1433,europ:cultur:histor:social:heritag:generat:human:right:french:revolut:build:european:histori:success:european:integr:guarante:uniqu:privileg:role:european:union:play:world,reste
1434,person:point:view:member:belgian:govern,reste
1435,propos:set:monitor:committe:right:work:liaison:italian:member:parliament:social:forum:genoa:partner:wish:help:discov:truth:matter,reste
1436,want:stress:respons:world:imit:practic,reste
1437,hope:practic:rub:way,autres
1438,bridg:gap:west:world:instead:fight,reste
1439,far:possibl:elector:allow:live:politician:terror:live,reposer
1440,longer:term:absolut:prioriti:maintain:control:flow:land:transport:alpin:region:hinder:freedom:movement:econom:develop:specif:access:italian:peninsula:europ:base:element:mention:moment:provid:alp:major:rail:cross:carri:proport:rail:transport:burden,reste
1441,matter,rester
1442,context:pact:general:awar:observ:ignor:area:entir:region:southern:itali:southern:spain:southern:northern:franc:eastern:germani:certain,autres
1443,world:rich:countri:popul:growth:slow:somewhat:recent:decad:look:close:birth:rate:fallen:life:expect:increas:mean:popul:continu:grow:situat:age:case:overpopul:region:local:area,reste
1444,think:mrs:ghilardotti:set:achiev:arduous:effici:work:think:seek:point:equilibrium:yes:difficult:say:practic:imposs:deleg:spanish:vote:content:amend:underlin:work:undertaken:congratul:effort,reste
1445,bear:mind:european:council:barcelona:spring:launch:pad:european:strategi:energi:suppli:assur:draw:strategi:idea:contain:report:taken:account,être
1446,approxim:arriv:week:furthermor:send:communiti,reste
1447,feel:precis:export:experi:peacemak:commit:promot:democraci:europ:world,bâtisseur
1448,presid:prioriti:spanish:presid:heard:mention:european:polici:show:greater:solidar:world,reste
1449,amend:introduc:rapporteur:leav:member:state:choos:excis:duti:eur:thousand:cigarett:excis:duti:plus:vat:price:repres:lesser:evil:polit:art:possibl:cours:follow:vote:katifori:report:convict,instar
1450,reason:sure:monterrey:confer:offer:histor:opportun:european:union:project:transmit:particip:clear:messag:defenc:valu:hold:dear,autres
1451,day:deepli:engrain:european:cultur,repos
1452,european:union:condemn:phenomenon:countri:presum:lectur:world:confront:fundament:territori,donneur
1453,accord:inform:declassifi:moment:assur:ammunit:contain:deplet:uranium:use:afghanistan:indic:unit:nbc:detect:equip:afghanistan:isaf,munition
1454,amend:attempt:address:concern:cabl:manufactur:make:clear:financi:respons:weee:produc:finish:equip:individu:compon:manufactur,revient
1455,load:left:pillar,reposer
1456,ignor:young:interest:european:home:unsteadi:foundat:young:today:tomorrow:futur,branlantes
1457,know:experi:econom:polici:coordin:compet:coordin:need:union:avoid:previous:shortcom,insuffisance
1458,agenda:adopt:question:chang:agenda:discret,discrétion
1459,insist:turn:screw:tighter:common:fisheri:polici:cfp:mean:commerci:agreement:kind:favour:encourag:state:respect:biolog:period:stock:allow:enorm:commerci:industri:fleet:belong:european:shipown:catch:pescaíto:frito:eat,repos
1460,divis:labour:moot:develop:world:suppli:industri:high-tech:world:develop:countri:respons:global:food:product:commend:view,reste
